M Y Z alpha diffusion overshoot age log_g L radius Y_surf X_c mass_cc
1.017350356445322568e+00 2.821865131835973317e-01 2.165744726562499403e-02 1.837736186035163977e+00 1.006981046874972474e+00 2.335989824218727418e-01 7.296577757523355245e+00 4.321094668775819159e+00 1.345139727448954714e+00 1.157874346686032174e+00 2.437038294718187059e-01 7.621139047948104206e-02 7.596551718363609915e-03
1.074842090820315565e+00 2.734467138671880515e-01 2.324853076171879904e-02 1.904993781738299585e+00 9.471864960937450562e-01 2.054179379882840606e-01 5.441810382772027666e+00 4.353714485028646664e+00 1.472804518780635563e+00 1.153858810928579226e+00 2.381745144749025378e-01 1.967276755866071980e-01 1.253842950327991104e-02
1.114864916503901071e+00 2.626527392578107967e-01 2.359263818359422921e-02 1.921702204101592093e+00 1.335121795410142198e+00 1.420974638671889112e-01 6.174165653379979801e+00 4.296289060351238476e+00 1.641963606540701726e+00 1.245091104805248650e+00 2.278015432821025033e-01 1.176551069771213237e-01 2.377715668038751090e-02
1.131903116699225276e+00 2.721611918945325836e-01 2.422945019531271699e-02 1.848685972656256338e+00 1.034836565917953699e+00 1.486935888671885031e-01 5.537196331584341102e+00 4.268234172716161012e+00 1.805496397860813840e+00 1.296138119767678454e+00 2.354255224181918127e-01 1.604416269581632193e-01 3.928203114903437015e-02
1.068730493652348512e+00 2.695337875976588915e-01 2.287041357421891810e-02 1.893448140625018317e+00 1.082780646484354126e+00 2.219699223632820018e-01 6.420870566215842068e+00 4.328040890113462602e+00 1.478362798220247187e+00 1.181605001595172233e+00 2.333746486798229103e-01 1.251339400707767446e-01 1.204131877915630769e-02
1.066943653320317598e+00 2.711162607421909176e-01 2.287174658203131733e-02 1.904579584472669840e+00 9.566397871093621497e-01 2.352328271484408762e-01 6.159831630793706658e+00 4.340816877323034007e+00 1.516765938376999356e+00 1.171322569477404762e+00 2.330835957561760430e-01 1.578119575009630793e-01 1.285898826062647007e-02
1.056383938476570750e+00 2.706340385742217469e-01 2.247625683593764898e-02 1.862357597167991097e+00 1.103711541503879845e+00 2.255582788085937207e-01 6.701923137996489643e+00 4.324435366940790892e+00 1.399860643179302588e+00 1.174232959823563904e+00 2.351895097076709129e-01 8.783454846520091786e-02 7.150181960079942008e-03
1.139845182128894407e+00 2.611081752929646504e-01 2.347373681640693363e-02 2.008284604492224457e+00 1.526323461425783012e+00 7.655056591796949306e-02 6.115503629515528061e+00 4.273327440922097153e+00 1.819957503971587842e+00 1.291710831668029913e+00 2.269239014127476528e-01 1.232305525493077314e-01 3.981232937173394965e-02
1.117365434082017828e+00 2.628830732421844063e-01 2.274980468750064863e-02 2.060846513183624662e+00 1.439555919433585629e+00 9.554839453125232862e-02 6.250253261434583152e+00 4.295937882673368513e+00 1.727152276141521003e+00 1.247063144530796919e+00 2.284357137062684451e-01 1.299759284749449073e-01 3.414965803554071561e-02
1.093521352050767614e+00 2.612902192382791644e-01 2.297973632812536429e-02 2.027028842773459072e+00 1.326706509765611441e+00 1.442169868164080437e-01 7.297491641090065428e+00 4.291702673028978232e+00 1.605767106616969420e+00 1.240666395178661841e+00 2.267153062125673857e-01 9.460686703217964511e-02 3.134319198193181305e-02
1.140983236816396795e+00 2.618948300781225313e-01 2.393145068359438243e-02 1.971712997558619174e+00 1.448290166992179495e+00 9.402788916015811238e-02 5.950667381162135783e+00 4.277537535036330496e+00 1.781257849794936288e+00 1.285959651627086808e+00 2.278572364785720894e-01 1.395774627745850760e-01 3.884483110168617664e-02
1.043051459472646103e+00 2.720887197265623447e-01 2.241247265625011947e-02 1.906145120117196612e+00 1.120102041992161457e+00 2.047960146484353872e-01 7.547731865886668778e+00 4.312815302605324419e+00 1.399148479876430873e+00 1.182327346474239205e+00 2.352636903238372601e-01 9.185644336726765669e-02 1.790220369271416576e-02
1.132290961914062422e+00 2.555583754882825853e-01 2.364058642578161645e-02 1.894834203613307233e+00 1.274954839843732035e+00 1.307573105468759211e-01 5.984506102625427815e+00 4.293614963579518218e+00 1.667708995744090705e+00 1.257803171968278511e+00 2.213024404045858540e-01 1.184887333923562019e-01 2.181984243554893621e-02
1.101240973144543167e+00 2.627211806640660230e-01 2.418046972656254928e-02 1.812947934082047574e+00 9.684877626952974605e-01 1.680553925781265168e-01 6.535047080460953062e+00 4.288684824812731833e+00 1.564767774653608612e+00 1.248146782491429629e+00 2.267553809810964049e-01 6.012076491409316936e-02 9.541605705356198674e-03
1.123430855957026742e+00 2.813805375976568546e-01 2.524040087890662074e-02 1.884846574218758342e+00 1.106111900390611913e+00 1.340832866210948937e-01 5.677383453872212549e+00 4.261281042743235936e+00 1.804783939576460883e+00 1.301392763628054006e+00 2.451726168393982552e-01 1.628339842565581508e-01 4.738207590857391321e-02
1.054397778808598973e+00 2.743714541015636610e-01 2.170272460937526168e-02 1.926070609863300920e+00 1.220746468749980052e+00 2.348416401367180717e-01 6.574536660567212643e+00 4.324767611208931939e+00 1.484292793964039348e+00 1.175917312773627099e+00 2.373675693170202161e-01 1.167075481759869832e-01 1.426130148889868249e-02
1.090132600585943523e+00 2.700768950195327478e-01 2.372179785156264265e-02 1.899653917480490506e+00 9.985709174804572319e-01 2.077979609375025238e-01 5.972024665220915907e+00 4.320730929573005419e+00 1.566054204353019452e+00 1.203111263220255633e+00 2.340070444144138895e-01 1.297266151041713000e-01 1.365593216898937368e-02
1.091792976074229538e+00 2.558948969726625444e-01 2.243744091796867970e-02 1.810157857910178691e+00 1.025659868652318840e+00 1.973362788085964992e-01 6.453117484486297073e+00 4.313185089269603090e+00 1.484758277611263999e+00 1.210027682123704373e+00 2.209535925917503751e-01 8.059379129238432304e-02 4.245551952627714745e-03
1.058316946777337231e+00 2.765580131835941313e-01 2.378191357421907334e-02 1.886666918457049036e+00 1.173745083984350401e+00 1.682731054687491845e-01 7.241066863398445186e+00 4.299354392141046866e+00 1.466570234939224004e+00 1.208971889977557224e+00 2.392944662196453409e-01 8.528536703783461126e-02 1.954409263121719559e-02
1.044931869628917154e+00 2.721949628906289442e-01 2.148656103515638946e-02 1.831818438964865736e+00 1.132513683593718179e+00 2.185610205078116486e-01 7.224560032408207100e+00 4.301916070434966599e+00 1.441917762720381857e+00 1.197817923859560985e+00 2.344268569168381222e-01 3.866510390223990012e-02 4.886878339192816945e-03
1.119986404296881233e+00 2.574938076171898738e-01 2.290154150390650081e-02 1.882753150878926807e+00 1.179144731445296079e+00 1.317190639648445905e-01 6.267107745572284117e+00 4.283453504878145246e+00 1.682073351857190202e+00 1.265817516056529257e+00 2.220048518945894889e-01 8.146348334899562726e-02 1.760060998076613814e-02
1.087137656738290881e+00 2.656338364257848639e-01 2.377776220703128884e-02 1.820783760253924299e+00 9.302350805663919253e-01 1.957482001953149697e-01 6.275962611071000730e+00 4.313999402973201391e+00 1.482481152390857204e+00 1.206613448138371680e+00 2.302764452364938486e-01 9.246545498158277587e-02 6.998235348750119281e-03
1.125600642578127086e+00 2.618812407226560612e-01 2.318930566406288835e-02 1.936924742675802724e+00 1.226729223144529479e+00 9.992403173828232066e-02 5.865254796065133114e+00 4.289568270188256705e+00 1.724387151781781480e+00 1.259914160331175870e+00 2.268264222080312864e-01 1.023735709365810598e-01 2.091061720991001238e-02
1.131443261718747539e+00 2.601721083984374072e-01 2.414869140625038393e-02 1.892896645019558788e+00 1.227943810058580665e+00 1.314712622070323134e-01 5.848541493930646595e+00 4.292859799949655830e+00 1.678502684692270153e+00 1.258892630585134009e+00 2.256516038436927885e-01 1.295345520940086315e-01 2.418778497713545625e-02
1.048383903808602469e+00 2.736832524414096746e-01 2.220811083984383649e-02 1.851294296875016121e+00 1.046589671386692455e+00 2.326594560546874080e-01 6.781746785878966399e+00 4.322937436329432614e+00 1.414367118202876306e+00 1.173907205702648282e+00 2.368486582742390933e-01 8.910236206715764495e-02 7.581206873953957870e-03
1.081657736328128339e+00 2.684547646484377603e-01 2.284236523437527255e-02 1.883761989257837888e+00 1.240111440917949448e+00 1.687626005859377554e-01 6.680692677742340990e+00 4.296324544653586486e+00 1.557029639858058978e+00 1.226547862925230881e+00 2.320016325835143611e-01 8.049636514181675306e-02 1.573671765197550906e-02
1.106604499023444710e+00 2.759346660156264952e-01 2.242484570312529638e-02 1.879299842285158562e+00 1.127592808593741891e+00 1.247816704101579743e-01 6.072522619004436351e+00 4.253759788820346444e+00 1.815626724003682524e+00 1.302653344432944449e+00 2.383540652972706009e-01 1.174396970809590407e-01 4.044490845463658696e-02
1.088737128417974098e+00 2.732281127929690467e-01 2.208917236328156175e-02 1.894008341796886707e+00 1.160609147460931467e+00 1.274087988281263906e-01 6.200547389057963876e+00 4.280779494916548522e+00 1.707307510008319262e+00 1.253359480240826995e+00 2.346641013095486783e-01 1.111621874527754655e-01 2.719049043924808354e-02
1.101365947265633860e+00 2.733143862304673322e-01 2.255711474609394668e-02 1.870053529296885397e+00 9.753015390624890646e-01 1.036593945312511561e-01 5.499841722308056013e+00 4.296469759174372349e+00 1.678252541246229468e+00 1.236790649666855035e+00 2.358005154193988373e-01 1.218019573332563832e-01 1.891525765751804131e-02
1.131026946289066526e+00 2.687394384765632860e-01 2.403685351562530326e-02 1.889990742675791369e+00 1.160507549316388554e+00 1.483451689453136324e-01 5.654838362370678162e+00 4.279190933429673827e+00 1.784237298767567870e+00 1.281288111447083544e+00 2.326276136346218382e-01 1.567240907271811590e-01 3.547832772733883200e-02
1.032811873046877826e+00 2.627510415039108205e-01 2.335574023437534882e-02 2.156065080566393011e+00 1.124250345703115217e+00 3.281475249023454444e-01 7.878133368121546631e+00 4.371601636312878902e+00 1.227421528065560707e+00 1.099472124916963445e+00 2.307229160551127478e-01 8.418089229928001072e-02 4.042361301937498833e-03
1.124360179687494021e+00 2.649247314453095359e-01 2.451179248046935627e-02 1.946971540039093229e+00 1.404055570312489953e+00 1.295007045898461107e-01 6.046813577958796593e+00 4.292838304962586449e+00 1.675151056318720855e+00 1.255039178734981054e+00 2.307221259007650460e-01 1.349338656426607441e-01 3.067316738714938318e-02
1.066482654785164463e+00 2.692529370117215937e-01 2.280022509765641803e-02 1.861136727539087765e+00 1.044504018066382489e+00 2.190683627929698729e-01 6.619022053444168385e+00 4.317946936482151443e+00 1.438577918279727585e+00 1.188435375113462200e+00 2.339134001286600206e-01 7.016027950209732800e-02 5.545129679505925689e-03
1.109463507324222276e+00 2.617870864257828001e-01 2.301939404296892908e-02 1.895782169433628761e+00 1.090129223144523651e+00 1.325895830078122339e-01 6.155511218477011326e+00 4.295194171638448744e+00 1.631511949242499426e+00 1.242432873789850456e+00 2.263790682267304288e-01 6.319694249167738531e-02 9.967719904939673428e-03
1.115112866699219829e+00 2.622292636718742131e-01 2.258994580078165643e-02 1.926191010742211551e+00 1.288548458496083793e+00 1.312962021484391784e-01 6.111076277587335959e+00 4.288391016822488133e+00 1.702809074083282637e+00 1.256693400696414775e+00 2.267158473091575033e-01 1.010800960075049632e-01 2.168268408820401769e-02
1.121076369628908109e+00 2.618070307617193504e-01 2.360773974609413697e-02 1.886596376953139975e+00 1.259533749023418192e+00 1.297977373046892702e-01 6.284326174740429316e+00 4.278661353557870584e+00 1.699079937173740396e+00 1.274220011361939964e+00 2.261491423817615087e-01 1.063722554798318676e-01 2.685011830979484523e-02
1.139819322753905295e+00 2.696755537109354339e-01 2.408734814453178733e-02 1.969050260742204461e+00 1.334724939453121983e+00 8.662767578125125933e-02 5.471632735181266582e+00 4.280313270147788174e+00 1.819169067499505577e+00 1.281537760339749310e+00 2.349894125482361040e-01 1.536258966129267767e-01 3.891924378573018151e-02
9.985994604492286486e-01 2.895098764648476042e-01 2.216463916015617638e-02 1.811868363281254668e+00 9.536923510741960319e-01 2.400541567382779851e-01 7.259257653079600914e+00 4.336141993174344123e+00 1.257762613404889374e+00 1.128040014139395364e+00 2.505399900904295984e-01 9.597218223616305055e-02 6.924213643963581487e-03
1.097920474121106160e+00 2.613792421875039129e-01 2.402749609375002399e-02 1.815156021972678557e+00 9.439243857421739659e-01 1.820620507812520383e-01 6.349320271531214921e+00 4.306595938664116829e+00 1.498743474314302659e+00 1.220981908447048125e+00 2.264921880530661458e-01 7.101528863749403953e-02 5.463838254387092495e-03
1.071058056640627143e+00 2.742734653320320626e-01 2.349388427734399806e-02 1.906576235351579163e+00 1.131528958007792074e+00 2.110664350585934046e-01 6.521506199629528489e+00 4.316712968105877124e+00 1.519806959970738891e+00 1.196886355528499202e+00 2.373070244344294977e-01 1.237564020863902020e-01 1.749080497414271657e-02
1.111469477539063666e+00 2.581509833984386160e-01 2.393093701171907992e-02 1.864672535644561258e+00 1.283579438964818076e+00 1.429431015625008961e-01 6.574281071800943899e+00 4.291745711327688007e+00 1.585197017460516777e+00 1.248792775487693074e+00 2.230292430464249076e-01 8.506912823073248253e-02 1.585812605060237315e-02
1.113584579589847134e+00 2.785519887695326879e-01 2.397035693359407874e-02 1.853127586914067759e+00 1.062272999023422981e+00 1.274608486328142054e-01 5.518898552978868999e+00 4.274884702552930626e+00 1.756172170453374815e+00 1.276230851574967184e+00 2.414794549223192310e-01 1.649246974134014054e-01 3.808667397274424077e-02
1.043271636230469479e+00 2.717324350585963444e-01 2.225535302734397633e-02 1.985502848144541810e+00 1.049981148437477474e+00 2.545915698242189884e-01 6.967662835696688539e+00 4.341838149907297328e+00 1.358944156046343332e+00 1.144078651848589256e+00 2.372042684056091533e-01 1.125190620438563938e-01 1.150785078060739125e-02
1.096400207031261287e+00 2.710681523437487028e-01 2.226210351562503756e-02 1.822768871093749299e+00 8.345611513671763459e-01 1.171202670898448817e-01 5.674040851396108032e+00 4.293072991007981898e+00 1.650066091670514545e+00 1.239344942967441021e+00 2.331536716844020696e-01 1.026621179285363006e-01 1.337146041223131847e-02
1.109910563964846331e+00 2.706806123046852641e-01 2.369598486328145306e-02 1.898622945312525623e+00 1.025472274902338388e+00 1.022659677734379102e-01 5.508726756515422984e+00 4.305808173292370533e+00 1.636228011147279560e+00 1.227898489572820218e+00 2.351863872809000222e-01 1.101016125972304194e-01 1.442950229782986524e-02
1.138241528320313556e+00 2.533941547851569775e-01 2.157014990234442514e-02 2.015522475585929119e+00 1.479746771972651587e+00 7.408764257812533449e-02 6.131936160050536877e+00 4.278037856686897733e+00 1.819771889902009443e+00 1.283722596219747825e+00 2.191645848865272084e-01 1.089502807605590290e-01 3.311752394959295576e-02
1.076487524414068586e+00 2.712453032226575522e-01 2.213162597656267994e-02 1.912784434082049012e+00 1.152777322753886891e+00 2.220585957031254720e-01 6.288397177539461147e+00 4.314190149998556656e+00 1.588608915272148092e+00 1.204889746771629966e+00 2.339289457684871343e-01 1.136350837525149232e-01 1.427785787796396512e-02
1.075974806152341756e+00 2.704028867187503460e-01 2.269001513671910567e-02 1.956306965332051950e+00 1.241284535156234270e+00 2.190982714843744406e-01 6.245285069042848747e+00 4.328593445947666929e+00 1.509383967795836279e+00 1.182287385669138935e+00 2.351177415907097501e-01 1.443799913740987095e-01 1.839368293737691715e-02
1.106961041503907728e+00 2.779445229492188418e-01 2.271015820312538222e-02 1.910028601562509643e+00 1.188016811523427974e+00 1.178282441406271475e-01 6.275991616212163393e+00 4.244299226384452339e+00 1.851467981056135637e+00 1.317104697853330730e+00 2.408827853696078047e-01 1.004656814332253317e-01 4.280446943236227569e-02
1.122235609375000109e+00 2.590370283203127788e-01 2.464389453125036267e-02 1.876047418457060356e+00 1.276937217773415290e+00 1.352989379882824084e-01 6.309530338508244185e+00 4.291829408865675433e+00 1.614080509536819585e+00 1.254940328295805818e+00 2.244976358836113517e-01 1.044277488633149759e-01 1.986143231929940814e-02
