Teff L dnu02_median dnu02_slope r_sep02_median r_sep02_slope r_avg01_median r_avg01_slope r_avg10_median r_avg10_slope
5.417124209260655576e-02 6.411341638396488019e-02 5.569575420369970303e-02 6.261061192993962188e-02 6.405161251917831922e-02 7.691904634337348723e-02 9.681724960208858144e-02 1.206158515087833033e-01 1.616771888995039430e-01 2.433280265168616674e-01
5.806009490355990704e-02 4.904754998905073299e-02 5.133574868392102447e-02 6.614522473215682374e-02 7.518175505857729868e-02 7.951854989343115632e-02 6.565975084260625150e-02 1.049075763661824340e-01 1.807024928451788637e-01 2.694412566853354729e-01
5.479481769720731532e-02 5.591835323820315562e-02 6.190971395488432949e-02 6.789124345206080935e-02 6.419175284955314087e-02 6.332151798744380111e-02 1.152613357187983328e-01 1.370173809483165583e-01 1.715814966853271006e-01 2.081123874682053454e-01
5.944944244421551671e-02 4.985842729834198683e-02 6.223901106832501612e-02 6.716356442907649160e-02 6.304385657218077033e-02 6.880400091368490956e-02 7.520279823148663667e-02 8.875205481202921853e-02 2.782458051578146629e-01 1.872410390728448948e-01
5.354177387029770280e-02 5.486880051866702135e-02 5.230382476774433909e-02 7.874084727752544977e-02 5.856792460190450578e-02 7.902763764634543331e-02 6.130793801893436729e-02 8.849521977848504029e-02 1.922305137115580542e-01 2.809155198085381833e-01
5.570955015098483926e-02 5.604066630626472478e-02 5.994718099221146845e-02 7.018231697305550576e-02 5.957521078127744896e-02 7.250505613445018538e-02 5.858508969212172790e-02 8.219877454097487823e-02 2.482116430017750064e-01 2.370445114268842357e-01
5.529747673469756486e-02 5.654922824015923277e-02 6.479077653364993805e-02 6.519482558780347048e-02 6.986274578780145295e-02 7.046433647315449023e-02 6.653162682023996966e-02 8.277537840475600317e-02 1.976759570207420047e-01 2.708576483969958870e-01
5.447538992004415104e-02 4.988675332650717442e-02 5.889635504333104454e-02 7.804969809037090589e-02 8.538510529353243728e-02 9.560698130691537566e-02 8.906352849662946269e-02 1.173831253064467617e-01 1.509933328085814874e-01 2.202597304076411577e-01
5.641065758309516537e-02 6.131423354976443807e-02 4.612102646952056378e-02 4.968314782098550569e-02 1.190186813400440635e-01 8.289399253802989809e-02 6.054006940112179741e-02 9.974539564759932198e-02 1.692810519891234378e-01 2.549917436607157528e-01
5.317620434698542425e-02 5.697742985687629519e-02 6.380589040278637769e-02 6.347675423930511374e-02 6.542899699943811875e-02 6.809293911448957570e-02 1.087690146164169702e-01 7.587510471788948274e-02 2.544985624990052098e-01 1.898991032068074181e-01
5.121438104599369129e-02 5.106527721223843436e-02 6.390217239217549361e-02 1.024465878578738470e-01 5.702295308652387956e-02 7.637838289398696245e-02 1.149512987763801897e-01 1.072540700504598099e-01 2.078820136070073377e-01 1.678828630773603059e-01
5.461730647339967104e-02 5.171596237192529338e-02 6.303717492116847620e-02 8.057610390117767030e-02 8.304570319989099114e-02 7.144521660480199210e-02 6.115194305314811118e-02 9.649749615664066082e-02 1.724057096751316909e-01 2.655073836427153111e-01
6.582858123247889437e-02 5.252465045886367534e-02 5.375479898088635772e-02 4.685120466570250053e-02 1.284878310507214794e-01 9.007968967388058079e-02 6.933192986234835986e-02 7.596663998834073117e-02 1.677752913870750318e-01 2.493993826997025209e-01
5.704824958393882317e-02 5.827873271274586903e-02 6.055447619242400326e-02 6.830015426136977486e-02 6.438967725575661660e-02 7.800458434408127917e-02 9.666777820939809196e-02 1.160017516407994553e-01 2.071411423290597520e-01 1.936134534704265220e-01
5.589819303942512863e-02 6.196897522225211508e-02 6.160037581562152753e-02 7.201200607888577632e-02 7.196898805833412682e-02 7.448260575402294859e-02 9.006082052105460201e-02 1.158797721549103404e-01 1.640903603694004731e-01 2.320379029860929754e-01
5.935098864613265468e-02 5.637006585503816225e-02 5.874681796633240971e-02 7.211357081916319745e-02 6.347984513186737121e-02 7.249912626637490531e-02 7.008423432594942937e-02 1.169927969558440112e-01 2.521454924257630070e-01 1.782170616075347547e-01
5.552220056383364716e-02 5.568279003454700005e-02 5.787280480176221209e-02 5.470254019066338180e-02 1.004102275944244865e-01 7.868784404683049072e-02 1.298249413185124379e-01 8.214706909746646857e-02 2.041776963124231625e-01 1.809718860395366502e-01
5.609277159837135207e-02 5.398829315844596438e-02 5.733320602309236597e-02 7.040860537858814605e-02 6.961220002342163871e-02 8.206572438660668378e-02 1.016754131829067237e-01 1.098917227047188916e-01 1.463542667482836679e-01 2.525777967955644132e-01
4.993074429022036770e-02 6.256091644575359489e-02 5.636030410379859468e-02 7.773153423275457052e-02 6.785846874331709355e-02 7.188000321748611032e-02 5.952133354703349755e-02 1.040421258837003898e-01 1.940424897416496708e-01 2.560720797942859783e-01
6.046111647034178166e-02 4.995165522761271099e-02 5.787467068650236496e-02 5.205656626210907606e-02 1.082261980517291028e-01 8.359439014569547410e-02 6.374595049877598840e-02 1.126165281104078153e-01 1.535996199361501779e-01 2.578733046106756466e-01
5.635594918764139094e-02 5.682707832343816823e-02 5.196038441824368109e-02 1.155462318158518575e-01 5.261896924767670014e-02 7.522029665906997120e-02 5.719953627999342649e-02 1.187284219383442641e-01 1.828561922158206399e-01 2.326869399139197825e-01
6.113317116096267378e-02 4.714277061935207014e-02 6.496236177624509223e-02 6.169915191438021806e-02 9.193459509946917685e-02 7.820760649944955012e-02 5.431144925394176814e-02 9.628327216920153087e-02 1.646489859994594018e-01 2.796766355075383514e-01
5.028266150162606640e-02 5.616701026440260730e-02 6.082401702519653341e-02 6.985770429795329362e-02 6.859594320757921027e-02 7.284254961007559370e-02 6.325593555461615780e-02 9.754427830385727083e-02 2.503318102471630557e-01 2.102980899875302734e-01
5.556771361541340548e-02 5.436244919122786012e-02 5.628506776320708199e-02 6.967024861846331241e-02 6.401248851918635296e-02 7.607484049234963797e-02 6.370688623191522737e-02 8.084520575507095352e-02 2.058951150293115151e-01 2.735799847838546461e-01
6.264907467420199882e-02 5.131190099258092774e-02 5.254047631112339356e-02 5.297099885122400625e-02 7.560351442514406939e-02 7.937450241885066204e-02 7.045748916636628001e-02 1.040192265526484194e-01 2.328345700452941203e-01 2.182382465625661294e-01
5.418964425960662301e-02 5.269963617026558744e-02 5.245520654511020425e-02 7.064549775163389556e-02 7.950538422366913716e-02 8.404908375792642661e-02 9.332781799497248676e-02 1.062739178486765690e-01 1.531824549288221815e-01 2.536713565193168818e-01
5.662335053371427701e-02 5.611965130551441888e-02 5.557915061310996635e-02 7.572018889539441910e-02 5.404718034542631278e-02 7.410558287414995005e-02 7.705750548065616601e-02 9.363311488665135296e-02 1.949632236738359226e-01 2.621510513915472629e-01
6.117021485416131860e-02 5.376777575171116930e-02 6.542667031391942445e-02 5.799289745250690853e-02 8.964192379520909137e-02 7.096405173049560866e-02 7.830492967711802366e-02 1.067654739512439860e-01 2.088620579577066261e-01 2.071040045159279197e-01
5.197824370702571611e-02 5.219749748921360261e-02 5.808633528292451997e-02 1.065697940042607123e-01 5.461234455678502797e-02 9.304396784405673249e-02 7.413474007135160970e-02 1.004107015761114274e-01 1.688396690744844164e-01 2.401267063937861101e-01
5.335025552715848968e-02 5.600357541431420089e-02 5.920193587515484163e-02 6.125689713861694891e-02 7.370963189737124444e-02 7.981574743294989061e-02 1.118833628754967169e-01 1.093731392604334746e-01 1.830416164544387825e-01 2.123638381240654238e-01
5.536964123018520839e-02 5.083038028016426818e-02 6.916276278166619274e-02 5.148689516958705747e-02 8.483848201302628123e-02 6.374344417183716582e-02 8.607669463009748334e-02 6.831788172603914244e-02 2.428946918399442212e-01 2.272791261574530208e-01
5.891886848812050159e-02 5.679517991904552143e-02 5.934184769687922412e-02 7.908724846112137608e-02 6.690561565555469548e-02 6.713394423705011660e-02 6.826977669551083372e-02 9.598611066502579781e-02 1.953156674146878380e-01 2.522457407670041785e-01
4.895780058229257103e-02 5.527808387304792431e-02 7.254805334771659286e-02 6.339525990139718847e-02 6.994579868630311503e-02 6.691301591191406439e-02 6.088201739979107879e-02 1.130924043742729118e-01 1.878916666417640713e-01 2.610958992815004542e-01
5.590660002882696933e-02 5.173155106836405809e-02 6.251607031819129967e-02 7.980538779297811913e-02 5.537143237566415771e-02 7.321466654974309596e-02 6.314050627143295846e-02 8.023588909602538677e-02 2.155751069085526384e-01 2.625027895902213304e-01
6.434423015120950551e-02 4.804641904158458987e-02 5.396844950019084181e-02 6.300670334612047674e-02 6.656168351570507236e-02 7.182711587100194806e-02 6.567850894750049129e-02 1.006156705763946863e-01 2.097930479901939649e-01 2.561581710600985273e-01
5.109364489326547604e-02 5.486232174252899524e-02 5.814656659931137506e-02 6.442486506161539117e-02 7.271812491339119111e-02 7.456618777701168321e-02 9.587559274094929751e-02 1.273611897202894250e-01 2.172816447510557136e-01 1.836698618005812855e-01
5.425793125882274331e-02 5.838898780242639253e-02 5.452359337734362377e-02 6.647131789378923905e-02 6.338821831293948994e-02 7.845328749475999341e-02 7.427015209151709152e-02 8.363500724441694234e-02 2.363842738651117381e-01 2.302272306588726836e-01
5.166061341867009965e-02 5.121558405993038160e-02 7.464617868872173989e-02 6.360476542641381459e-02 8.824803909837079796e-02 7.114134006845074243e-02 1.050035413864187916e-01 1.019630687092986793e-01 1.438419607246431975e-01 2.486749084190818249e-01
5.884188341366495406e-02 5.347004346495543015e-02 6.319680746991752918e-02 6.738816097024312446e-02 6.538970438758374970e-02 7.452145740135580898e-02 6.238462652506805706e-02 9.595352519389684087e-02 2.618050245429376921e-01 1.970487666303768481e-01
6.959115588940884001e-02 5.354607737416288565e-02 5.046504347903350840e-02 8.158193986127500186e-02 6.010819935132535180e-02 6.787440263898404658e-02 7.452825552667763365e-02 7.488762910265227279e-02 2.178730191076337641e-01 2.495442776688467368e-01
4.846784977966264035e-02 7.569762786108208408e-02 5.817736756459560010e-02 6.853585009195338473e-02 6.712279183221071810e-02 8.905402564608035088e-02 1.110211032265522313e-01 6.782027642007554258e-02 2.339937071374857958e-01 1.801094004403014925e-01
5.046955711163215313e-02 5.261421353638682380e-02 5.572367476675784553e-02 7.131919362632682668e-02 6.863676578797039962e-02 8.097111281271365812e-02 7.225960365779508787e-02 9.693456849267217956e-02 1.705241912239435775e-01 2.805471189838014134e-01
5.844422117537529521e-02 6.305336542569668634e-02 5.283462563354274916e-02 6.673536263073777397e-02 6.157227214662808201e-02 6.891481320369854946e-02 6.278870701211321237e-02 9.882491655141274756e-02 2.202053468805094116e-01 2.466263693402854784e-01
5.063605204908758206e-02 6.148663035417712558e-02 5.066355928347544141e-02 1.003576911241465253e-01 6.366712323459639000e-02 8.360383015331716849e-02 6.250197786829152224e-02 6.923434260001312679e-02 1.776647140703099259e-01 2.801840792625852616e-01
5.294860172254647890e-02 5.729275060793125735e-02 6.797358864331498607e-02 4.758474895256198378e-02 1.104911328811760268e-01 7.510654916576138540e-02 5.981004911971724014e-02 8.929368458032260758e-02 1.895948597332146046e-01 2.499040345934533391e-01
5.648275224939879741e-02 5.489827012024477149e-02 6.883460926969306448e-02 6.532248549858504783e-02 6.243527712353676151e-02 7.703509439829860084e-02 9.866749435151210557e-02 1.205514148180761858e-01 1.570983555256008912e-01 2.386742466450539335e-01
5.308305055205857909e-02 5.582901589468752812e-02 5.792136832318104528e-02 7.652648395977398876e-02 6.816817452197324045e-02 7.737313417309565899e-02 4.993570889388104089e-02 8.545336374966470971e-02 2.089242996791068341e-01 2.667854002525772983e-01
5.629986274302050536e-02 5.503175605229776446e-02 5.743174793366368630e-02 5.282232921681676713e-02 9.668837151788321760e-02 8.464521445592881888e-02 6.980107920194907056e-02 1.080760899183129953e-01 2.030536322620296874e-01 2.161499166980975217e-01
4.980829753020217521e-02 6.053325884544209778e-02 5.547058884644737869e-02 7.071255179890689746e-02 6.480634442605945345e-02 7.315138267530689464e-02 6.140129819458817889e-02 1.061026078777631138e-01 1.870248472206872403e-01 2.709888225845967225e-01
6.955727157933822014e-02 5.370444042053693079e-02 5.456038767704117498e-02 8.861726761920314666e-02 6.677394884382006901e-02 8.200626163516772094e-02 5.544637231651138032e-02 6.399528556164955917e-02 2.768340225691014456e-01 1.885047417776302969e-01
5.437561705430120351e-02 5.803677805288070396e-02 4.869760941843660068e-02 7.401037629652261474e-02 5.678306765630027758e-02 8.734543941166891812e-02 9.037895052359247450e-02 8.706318127349027547e-02 2.709831944248497493e-01 1.723257858879570781e-01
5.447622664816657162e-02 6.642734085997691051e-02 5.729640180044538039e-02 6.579608226824355810e-02 8.752393134949588982e-02 6.378039833423310156e-02 7.609658653256147487e-02 8.714429924205645273e-02 1.802890913533207184e-01 2.611696416114999697e-01
5.447183058031994374e-02 6.104843113236736035e-02 5.777365529718626880e-02 7.615522475784133882e-02 6.342290661340259372e-02 7.420084806731801208e-02 6.665837070535020337e-02 8.067223413992968828e-02 1.845582414985356690e-01 2.810382572077488872e-01
4.976196460172865182e-02 5.763910029699968046e-02 5.630273941786990977e-02 6.134940277156827881e-02 6.922026397999278546e-02 8.130345672266427182e-02 5.985554256898191483e-02 1.031952247482440521e-01 2.809623367045645526e-01 1.804099681873859162e-01
6.362515550360581251e-02 5.397853514437973843e-02 5.213786592100687345e-02 1.258670237951794724e-01 4.593806150167053376e-02 7.817862331760969119e-02 8.534616705620928778e-02 7.821487735411783437e-02 2.006639854561245162e-01 2.160497049500962607e-01
5.350635442316061668e-02 5.626975009499200070e-02 6.176219199984103736e-02 6.625884802379511385e-02 6.382171197105677984e-02 6.993472785390510149e-02 1.119642207412917673e-01 1.344768371541152363e-01 1.735948807549197170e-01 2.084104769829225878e-01
5.164376955625266802e-02 5.462897281815168316e-02 5.727130002020775629e-02 5.600877806380274992e-02 6.938620146437361746e-02 8.566137460636222278e-02 1.034060497408803153e-01 8.754818519818215183e-02 2.657175769172167024e-01 1.687277916145701329e-01
5.886672162394674529e-02 5.080380935818394617e-02 5.591367135575287667e-02 6.978860632550724918e-02 6.254552575408149628e-02 8.302471367908324795e-02 7.371648333705584089e-02 9.757499716713996518e-02 2.186681040606690274e-01 2.290973673385796050e-01
4.928350232550559457e-02 5.828471464388427364e-02 6.782935084500363310e-02 9.703404256912012693e-02 4.828905640013610862e-02 7.960238455162552129e-02 5.355555700772128558e-02 1.117357500873840809e-01 1.672521387711641827e-01 2.671335027984552690e-01
4.663725181000471370e-02 6.897077878530946671e-02 6.070351780462689140e-02 7.709908874247643762e-02 5.346377445556848435e-02 6.769545590293879478e-02 1.403231855578666865e-01 1.138966461048877277e-01 1.940030261044245752e-01 1.772072747318962638e-01
5.333883757877558307e-02 5.588622801239828686e-02 5.815156648014429414e-02 7.351082056866281578e-02 6.034554200441290955e-02 7.465373483611430216e-02 5.624621952295056487e-02 1.170526076763161033e-01 2.839859134027425402e-01 1.668285299174826486e-01
5.957142255828809518e-02 5.076884921928288136e-02 6.625891478784096122e-02 9.274028893131087969e-02 5.791687684604172881e-02 7.608838107949376928e-02 6.868395200125677891e-02 8.316865538833571880e-02 1.748777816047659694e-01 2.699248775833832936e-01
5.590771129880957313e-02 5.858041613482226073e-02 5.362201641583465295e-02 6.213581137264553855e-02 6.402931192217910239e-02 7.761504744573084758e-02 8.379078216908465715e-02 1.111574821097866400e-01 1.677688112578832880e-01 2.653926098732233840e-01
6.598430377428246563e-02 5.343867686859980065e-02 5.173842368228034200e-02 7.347571592579121846e-02 7.405816385306297767e-02 8.100685760140248493e-02 1.267617335555292213e-01 1.103850815411763914e-01 1.364597434376592366e-01 2.266912997602157365e-01
