r_sep13_median Teff r_sep02_median Fe/H L dnu13_median radius dnu02_median r_avg01_median r_avg10_median Dnu0_median log_g
2.469547937758213019e-01 9.608010512017246818e-02 2.554644626195270302e-02 9.657903171138136622e-02 4.488685324520189784e-02 1.534033875383485068e-02 1.645227410547454514e-02 5.566315851439184587e-02 1.820716962424503982e-02 6.604911763003311342e-02 2.439381844466187998e-01 7.430252681087212707e-02
5.728389616024111286e-02 6.157946471245680925e-02 6.189696478541417690e-02 1.428649170345329678e-01 5.792625506164315180e-02 4.854672743173760879e-02 5.401501238194557353e-02 3.232757481887092721e-02 6.172574501124357405e-02 5.415422594211197899e-02 3.495326752055007424e-01 1.814654145430131746e-02
1.610802613142649498e-01 2.443477441880862466e-01 2.560383822225268530e-02 1.043221690174473276e-01 1.881178447371807672e-02 2.108872765078726938e-02 6.712169780743401648e-02 1.226025879869260676e-01 1.890693213626256156e-02 2.304050200663827416e-02 1.583196799362458773e-01 3.475407525993666480e-02
8.113458506119110292e-02 5.280734766977114580e-02 2.170619654717321004e-02 9.877053453142337069e-02 1.020119802383307600e-01 6.947562231182892456e-02 2.577712352468232715e-01 1.348612683530567014e-01 2.409491495582585796e-02 3.213575986227408532e-02 9.770954238164129835e-02 2.752101284066012579e-02
5.508012684422085303e-02 1.025176380536743093e-01 2.500350984525850223e-02 1.002225150918922558e-01 1.676273606917530815e-02 1.297822666466202403e-02 1.189130798611032387e-02 5.407762624900679382e-01 2.116220855178172974e-02 1.197311614578054628e-02 8.407881508874016918e-02 1.755353716863592220e-02
1.496063938725652742e-01 1.838141431750466570e-01 3.854059085344511276e-02 1.004401062717110299e-01 3.428510536867976355e-02 9.795385940965814497e-02 1.820074785752640381e-02 9.486525654151184428e-02 1.343879986584518849e-01 7.223929333853187917e-02 5.690321212651593130e-02 1.876329252635621989e-02
2.010250456562424071e-01 1.448294896017998379e-01 2.390187467020152973e-02 1.298778999028076808e-01 6.424374121939689652e-02 1.115036373732606646e-02 2.738058364175163795e-02 4.784969380474123068e-02 2.168630781762590637e-02 1.415041212085659805e-01 1.243209542742639562e-01 6.222992446527692706e-02
3.165172975208292994e-01 4.969069393197285411e-02 2.458551087308210800e-02 1.147584358235708285e-01 4.286526502682345974e-02 1.379723260352206868e-02 3.770693423652006493e-02 1.100416374958554516e-01 2.265478862224725581e-02 7.882079283508822143e-02 1.615508751606475890e-01 2.701053586984070165e-02
6.138328364585844688e-02 5.152589881191321081e-02 7.173055481424003843e-02 1.013181131005854024e-01 5.881455478510401458e-02 3.574783984627045996e-02 2.354655375153906841e-02 3.063070532084982700e-02 1.639280773977421640e-02 1.178444457569806890e-02 4.995635299916437733e-01 3.756171361652356488e-02
1.365689529385422374e-01 2.089022632617471842e-01 1.851098732020278401e-02 1.100119314081466904e-01 2.999125450345724656e-02 1.587338374708769512e-02 1.690662543551695388e-02 4.300401076444738957e-02 3.226356707214347863e-02 8.723475883227004013e-02 2.790884578772431235e-01 2.164380683919523915e-02
1.338452305207657733e-01 2.394739478116251485e-01 2.114476107065623237e-02 1.311238256686600434e-01 2.458542883172601390e-02 1.233311715263084828e-02 2.078503791347453833e-01 5.806569931384941013e-02 2.280301471411933303e-02 2.456252171564920692e-02 1.056100094987388605e-01 1.860206456683381401e-02
6.056589597367911110e-02 6.629015635492319092e-02 5.897568690462506175e-02 1.004250697778939078e-01 3.348752077850390696e-02 1.950234038101875123e-02 1.699868798302652320e-02 6.215064770158527235e-02 1.560963540619476723e-02 4.805396103869354063e-02 4.966890050475215590e-01 2.125139265233434716e-02
2.484632760158972109e-01 6.951505664627187497e-02 1.740916363799566158e-02 1.088922123308317391e-01 8.109567585390167754e-02 3.459261515457007219e-02 2.183793792972169717e-02 7.272017911044140193e-02 1.983075886444616090e-02 8.257923157788513158e-02 2.170732109505054686e-01 2.599068192753185846e-02
4.876660777229598065e-02 5.228467387161787189e-02 2.064358719098042041e-02 9.157573258991739962e-02 5.347224852158507374e-02 1.462221894748746975e-01 1.144728375984279678e-01 3.780954552640258814e-02 3.328248253711463961e-02 9.798743361573906963e-02 2.819476257928229534e-01 2.153503550822113630e-02
1.039230139571086647e-01 2.569288787855741329e-01 1.229207536936912162e-02 8.872981319460938876e-02 1.078616728147824139e-01 1.452882746644081936e-02 1.281497981275160625e-01 1.022795423474210791e-01 2.372610413003048424e-02 5.316034712344521601e-02 8.939165722888653409e-02 1.902826945481606025e-02
5.748059247010587486e-02 1.213170997354663522e-01 1.865110480159326220e-02 9.799241996591485926e-02 9.132057078956395957e-02 1.342678323506537458e-02 2.400155977533789328e-02 5.046745533146464180e-02 3.896631516232242076e-02 1.261914780185643611e-02 4.451170967331041228e-01 2.863985419820489625e-02
3.082226651552929519e-01 5.310271229203834820e-02 2.527054022250034213e-02 1.133080365130208766e-01 2.439510322768676659e-02 9.886250589744609296e-02 1.682021454086748274e-02 8.364945740838808375e-02 1.868418562203605013e-02 1.037095175579608453e-01 1.202288316006484281e-01 3.374622996211360665e-02
5.243677112560702486e-02 2.044145043758781866e-01 2.526431808130785370e-02 9.625278701481232435e-02 2.201238521871940260e-02 1.272847092384165463e-02 7.690273312026327246e-02 3.439193627503760176e-02 3.177074927326806186e-02 4.468931904231029928e-02 3.775234723913520885e-01 2.161255315760230583e-02
7.682281631948495448e-02 3.793810936031960512e-02 3.065715122328664319e-02 9.709104859435616075e-02 1.183876329017077150e-01 6.855618678507219288e-02 8.964877290328771009e-02 2.817687784543323470e-01 2.107547363249515776e-02 1.299814252613268155e-02 1.306621082827785496e-01 3.439377901674639526e-02
6.145495150807656765e-02 4.546246487298347128e-02 1.667388661445391718e-02 9.179452569223929548e-02 3.960879580129943872e-02 1.101080145317968467e-01 2.088617299389143242e-02 2.884837095128063855e-01 1.447255041181521977e-02 2.416530298013936512e-02 2.027754147041675170e-01 8.411421037633048936e-02
1.639070612443177533e-01 6.603182996539008753e-02 2.383590087761876600e-02 1.112270976201829020e-01 4.357868238390575494e-02 1.593750098059272882e-02 2.072538365036156321e-02 3.286594565902374865e-01 2.475823564164960147e-02 1.056765133039157603e-02 1.735241449768092081e-01 1.724705473854254087e-02
1.081014098265596496e-01 2.609373126480211691e-01 5.899815692873153217e-02 1.036683858856290719e-01 2.362578530649488834e-02 2.474052354482404389e-02 1.148970687964964849e-01 8.863933310862266712e-02 2.647839148719641905e-02 5.093407818667121389e-02 1.015470072747074737e-01 3.743254700604536217e-02
2.032933172462916549e-01 5.360775343488615591e-02 1.352024097014155671e-02 1.107960359168956577e-01 9.911690736685865866e-02 1.378609455630425314e-02 1.950486836267143476e-01 3.906493267431958988e-02 2.024906959299361056e-02 8.921864063079605611e-02 1.381691960308034650e-01 2.412912795299477359e-02
1.723483344466958944e-01 9.752769851212823859e-02 1.728572172739734764e-02 1.021259212952727730e-01 3.125230784846352861e-02 2.954796328061077768e-02 1.881793853179485401e-02 2.662153028877042860e-02 2.140819534797479620e-02 1.376250856089381892e-02 4.275523007437715406e-01 4.174957941622596536e-02
7.480057265355040397e-02 1.972579056866074765e-01 3.105643215647795399e-02 1.030217005896643251e-01 9.545301995080839041e-02 9.317906364620529014e-03 2.741258669100096398e-02 2.890115391947268089e-02 3.504282594738702267e-02 1.724238035575807182e-01 2.060490247479917769e-01 1.926306773483780696e-02
5.460191645157906615e-02 7.250150375729441654e-02 2.018041575587779107e-02 9.601095773158678515e-02 1.116408027614338716e-01 8.476781824861076564e-02 1.478415810856120727e-01 7.370369784832474236e-02 3.312299505674803218e-02 4.213674628320878551e-02 2.451596402303769517e-01 1.833192478934666733e-02
7.448262564881692749e-02 8.460980478444425634e-02 1.373194931098737324e-02 1.054538143170175024e-01 2.592532522577620929e-02 3.975765091527834472e-02 1.855657640615621454e-02 4.704417539694064621e-01 1.932995551677669718e-02 2.775370984014769934e-02 9.921639989792660486e-02 2.074043416726582129e-02
1.831466459689894410e-01 2.216618225757832905e-01 3.063445538453672332e-02 1.170418233091536364e-01 3.221954336149046583e-02 2.898316221575816462e-02 3.091599959725949490e-02 2.643661773759400577e-02 1.510807866922617496e-02 5.321997397713820743e-02 2.054549107412218800e-01 5.517696646184860193e-02
6.878015248610432064e-02 2.586689842531608163e-01 3.259223644494002592e-02 8.909936072385486738e-02 2.780194411042276326e-02 4.286014110866916138e-02 1.640076973160236457e-02 1.773919710373027814e-01 5.649920604821238868e-02 1.398240090653091530e-02 1.986866271455217103e-01 1.723620600367806871e-02
6.550131013651927514e-02 1.044021545702183557e-01 6.131532113981776055e-02 9.709849466046364952e-02 3.108735562948610268e-02 2.231415548014400660e-02 7.863417377203185676e-02 5.798516416553464031e-02 3.148659051687233146e-02 1.311491204147330336e-02 4.124610315599717136e-01 2.459933632746692453e-02
1.978495531809361385e-01 8.893916487418578043e-02 1.472113106919312013e-02 1.046577098024684127e-01 4.129945756483643926e-02 1.077763868325403301e-01 1.705586703688157652e-02 4.312775671906207003e-02 5.406492906211788491e-02 9.464054597258507451e-02 2.211283083885132450e-01 1.473918949668003193e-02
2.705442274117121904e-01 3.452004985937854459e-02 1.778526572046780496e-02 1.106885228973206459e-01 1.550828714147383380e-01 1.835744953118109354e-02 2.003465598500873274e-02 9.021354003947992806e-02 1.942744959299549587e-02 7.814407909266284091e-02 1.620361609069190245e-01 2.316572754813531893e-02
1.235676039655761727e-01 2.834375039990864598e-01 1.607482495703321107e-02 9.949706105441148696e-02 3.028167442455722419e-02 2.324755129052775635e-02 2.854562615282724147e-02 9.790596395761454185e-02 2.499835230311506923e-02 1.727977265648172334e-01 8.253991030239475613e-02 1.710620102803860759e-02
6.477742730320290576e-02 1.816072254128930363e-01 2.484744514578674304e-02 1.404881294252981472e-01 1.574777403589157354e-02 1.747130116121885582e-02 1.653428185967625169e-02 4.825603729657784724e-02 1.974413043389414493e-02 1.665280129148095922e-02 3.847200556192955090e-01 6.915339101478393258e-02
1.075977340990946357e-01 4.212016153174621275e-02 3.722886642022572856e-02 1.042790708900235980e-01 3.939116078299606527e-02 1.628528137897716430e-02 1.336412090628494830e-02 2.758018765292308619e-02 2.292473038910523495e-02 5.792481801921611079e-02 4.983041302841790254e-01 3.299973764522834418e-02
5.808915890971440982e-02 1.136793794991703410e-01 2.024391923504558627e-02 9.637249790038801556e-02 7.544813309204112528e-02 1.298153535131972569e-02 4.627435380093312955e-02 2.980928933198359054e-01 1.783707149466543310e-02 1.673827878616614487e-02 2.192476955032938990e-01 2.499508310742638156e-02
9.688970590479661915e-02 5.208422451103827261e-02 2.772935063003608910e-02 1.016857410617536678e-01 3.165097269414249292e-02 1.432145469787445176e-02 2.482863898524539925e-02 4.618109705498496531e-01 1.743192743971575670e-02 1.896409339164089464e-02 1.286088268434686377e-01 2.399409329043790742e-02
2.185368679535520109e-01 5.525244118794255671e-02 2.098462817923256452e-02 1.109964464193910483e-01 2.553267334906469954e-02 4.958291072752332718e-02 2.454660765545980602e-02 2.042806927361859592e-01 2.498311160379482893e-02 2.317354622482895379e-02 2.235579779170524528e-01 1.857209604597181637e-02
6.567596458693707173e-02 3.846998295973262649e-02 8.808474905582580616e-02 1.279063499630272160e-01 5.298309202396821876e-02 1.362782983582775005e-02 1.168020612229977127e-02 3.782896128754013876e-02 3.054503711115848230e-02 4.204533714680867146e-02 4.683361006842384766e-01 2.281638922263576688e-02
5.420104660842529204e-02 2.000751743187891840e-01 1.455541912571724911e-02 9.820919940306258034e-02 1.976950604183694282e-02 3.746754471969840350e-02 2.015829374193996507e-02 4.112257299058033611e-02 8.308499937037429339e-02 2.884357346322103527e-02 3.747847345950837128e-01 2.772793562127114086e-02
6.159541260584158739e-02 7.563997143943544665e-02 2.680483823415786421e-02 9.051433707935599426e-02 7.739889441165567763e-02 5.795870881685447062e-02 8.790418176077978429e-02 2.410415686322106843e-01 1.967882642533838600e-02 1.517312217641918724e-02 1.196990138138427223e-01 1.265911246041082350e-01
1.410490138223992607e-01 5.384483382383380146e-02 1.399929184137128566e-02 1.118040826400808485e-01 6.774439515549694757e-02 2.413259072430156416e-01 1.685897239696706670e-02 6.309984911409383113e-02 2.573293582452610209e-02 1.415087561832137353e-01 1.038341421016802518e-01 1.919781985332129001e-02
7.020207317401491731e-02 7.089914345505307636e-02 4.089729772766242250e-02 9.353281354790193847e-02 3.780741909162387004e-02 1.559962508752793346e-02 1.517443271075985013e-02 5.501223192107499438e-01 2.186468001895820051e-02 1.084459026188290542e-02 3.850095296898087271e-02 3.455465274488405542e-02
5.766651934532458085e-02 4.675744033147515716e-02 2.337386769865425554e-02 9.370217565210600674e-02 6.664507444191131169e-02 9.360147469967695921e-02 2.177474743537216595e-02 3.097673148842880822e-02 2.435338137701597780e-02 1.173719184393994842e-02 4.943114380885370585e-01 3.509995759755777517e-02
5.601101973820177965e-02 1.178055962186395078e-01 1.572172075001700489e-02 9.600449116530955507e-02 2.574991837930728014e-02 1.921626057366956214e-02 2.109331530664261545e-02 4.573751461658978612e-01 2.053670909223789809e-02 7.145634682772672441e-02 7.473484886163243857e-02 2.429462692071794605e-02
2.399062938307224002e-01 1.113751654068660668e-01 1.796761235150293526e-02 1.063577294080476354e-01 3.072609381502657347e-02 2.163894516046932504e-02 5.120492946341581586e-02 1.530507349908493131e-01 2.194463243418586298e-02 1.051167715380254275e-01 1.130395158845518139e-01 2.767157571633681659e-02
4.660889447265718216e-02 2.881715924656922945e-01 4.598290470836852856e-02 9.693278514382890065e-02 1.627898829492342714e-02 4.144204930963718558e-02 1.595331669485127446e-01 5.308436741965961297e-02 2.467187557278276155e-02 6.181908933173496656e-02 7.665245159150525789e-02 8.882183474069722806e-02
2.909768467255670066e-01 8.087038190744631760e-02 2.554803116835445073e-02 1.048084015159623378e-01 4.253772063696610595e-02 1.786636053189792975e-02 5.870915089296226824e-02 9.842328795597836411e-02 1.974026079208182627e-02 3.762848110400195123e-02 1.151574325679537714e-01 1.077336442008277329e-01
2.872529189867976673e-01 1.111800074714032888e-01 1.481297907405472111e-02 1.077144296396290585e-01 4.652748876939321460e-02 1.266265094364558454e-02 1.841035324929558153e-02 1.557540320053416305e-01 3.123593706378437890e-02 1.003397571861427140e-01 9.208385610768120288e-02 2.202558950283084807e-02
2.060461524622134999e-01 5.987196464391267986e-02 1.758052972845552953e-02 9.648891120143929245e-02 2.489824016620599198e-02 3.779236839033201650e-02 1.911050751084165944e-02 3.374789423834018698e-01 2.064037325860289609e-02 2.408533773604015424e-02 1.384029417142533247e-01 1.760373080430084961e-02
4.749909615002099322e-02 8.185265576147963962e-02 1.728010022494601977e-02 1.129319156647570627e-01 9.420464518306599644e-02 5.239375281471174428e-02 1.895980730225063082e-01 3.165537569523936556e-02 1.909390139647068954e-02 1.845352884872927535e-01 1.364397432136542632e-01 3.251545238585520914e-02
6.909660493069789966e-02 8.489130656541385433e-02 1.541316339449223284e-02 1.030171309516010186e-01 1.113615473248548704e-01 3.803521543402184346e-02 7.598263968373425437e-02 9.850816057718259078e-02 2.201742436119297763e-01 1.413536610281557540e-02 1.460333220160057732e-01 2.335129940725044762e-02
4.960806971735549215e-02 1.321823110743508278e-01 1.779895385142444067e-02 9.193468107463055594e-02 1.877262232083902124e-02 9.404624117832742491e-02 1.441484729786680907e-01 6.572603666985643578e-02 2.285347187979448746e-02 2.594174624583797314e-02 3.163612822906420319e-01 2.062611071827329459e-02
2.587451840436127415e-01 5.965511057758104974e-02 1.928899008720437805e-02 1.004255154797763366e-01 1.057536846814467607e-01 1.231014648384327718e-02 2.096133625709003384e-02 5.441882185727679733e-02 3.013284077686291182e-02 2.674247371182753713e-02 2.907277112170565947e-01 2.083818482642160394e-02
