r_sep02_median Teff L Fe/H dnu02_median r_avg10_median Dnu0_median r_avg01_median
2.513810012237389091e-01 9.791866307455965313e-02 1.148702402630379787e-01 4.777519697505831081e-02 5.415886150342981431e-02 3.287216382132622794e-01 3.483048547047523646e-02 7.034391327643793601e-02
3.022157247655881673e-01 6.507292416605214846e-02 1.229427902623572572e-01 1.546110104180448974e-01 1.292685532089698774e-01 1.551854323020964710e-01 3.601940799911249741e-02 3.468415687777859358e-02
2.287208046039385378e-01 1.913679204562926395e-01 1.083768438495757436e-01 3.299451509011908784e-02 2.818110791939075765e-01 7.409798480341160676e-02 3.533353926900226899e-02 4.729731273375249040e-02
2.748482198744435778e-01 1.124442729310273503e-01 1.180070644114798312e-01 4.320982218890895288e-02 7.205483819405775203e-02 2.840011691078210831e-01 4.457374600097976924e-02 5.086086729128175277e-02
6.832166147937095146e-02 9.547503170240602410e-02 1.141566794580058941e-01 1.118256596171086914e-01 1.051136110282575170e-01 4.295273876517530232e-01 3.843479213956963597e-02 3.714517692352826278e-02
2.227407675927062236e-01 1.829351561716419661e-01 1.209248171572811920e-01 7.913958929034992096e-02 9.747757964551972965e-02 1.192186385517682023e-01 3.355254296699905492e-02 1.440109086237337244e-01
3.343292249588277198e-01 9.428236207591701723e-02 1.282344334738082792e-01 5.026947109992261492e-02 1.546692956110809758e-01 1.100779975019354207e-01 7.208687382498329965e-02 5.605034145352469355e-02
2.095015806494596733e-01 8.877489250606301896e-02 1.129901528379351899e-01 1.048184941569865469e-01 5.314524965748779889e-02 2.614427492509748263e-01 3.034267208088203827e-02 1.389842088602109005e-01
3.449630010003765235e-01 6.008674092055339699e-02 1.428515956158641353e-01 7.899160705423234619e-02 9.094707393226685033e-02 1.016609813765430165e-01 6.092374999425991672e-02 1.195752501059038769e-01
1.543792664255958236e-01 9.072463589916290871e-02 1.121931019800237461e-01 7.261798784453601940e-02 5.599966567958256092e-02 4.134474509802035791e-01 3.830071668104780697e-02 6.233717450984745806e-02
3.174103053440599509e-01 8.370420770251679743e-02 1.219154467233724143e-01 4.665348488266867627e-02 9.167004839083593704e-02 1.888416506044561238e-01 6.165521805711581677e-02 8.814963829497424186e-02
3.534730253062367544e-01 5.493322692402140273e-02 1.299350969734438532e-01 7.325446323326643971e-02 8.767329609333357476e-02 2.168725831642703550e-01 4.075567343698850709e-02 4.310263486843912695e-02
9.590043537268662377e-02 2.738528011397080575e-01 1.012255500544161080e-01 4.342694997362967629e-02 4.277933505301206862e-02 2.309620296429846509e-01 1.563551610149011839e-01 5.549773774866147147e-02
1.270372127771000337e-01 1.032017317302271059e-01 1.153110152110649045e-01 4.455814910474263646e-02 7.234530884851059218e-02 2.701160864111620818e-01 3.633807697798666081e-02 2.310924189392061234e-01
3.358824985164110544e-01 7.270697958038035980e-02 1.287461278527188002e-01 4.164468046395261580e-02 6.649216742405487934e-02 2.234541753948053322e-01 9.683898086419315265e-02 3.423438990348377786e-02
2.035408602452564442e-01 7.421146495906515150e-02 1.171563348894085754e-01 4.115799485824649800e-02 3.209461908709785455e-02 4.398352141279545657e-01 4.841433785094041709e-02 4.358917398203047272e-02
2.352197823058427839e-01 1.680923915576758576e-01 1.280646256886232293e-01 4.023458826067984745e-02 1.484337490221961653e-01 2.102855924452970704e-01 3.496504961194744909e-02 3.470422110773761087e-02
2.507913222516611196e-01 1.105296555813888720e-01 1.117673849039701045e-01 4.232413956073328293e-02 5.335795968143428047e-02 1.434421152776893249e-01 8.372273635400076519e-02 2.040646863891222851e-01
2.578883138674554210e-01 1.548813044534821382e-01 1.358564603739999543e-01 3.324101613570014380e-02 1.080150256831816785e-01 1.833314383843167306e-01 9.220659994511257174e-02 3.457984115675135500e-02
2.050325906205869297e-01 6.004002474114451121e-02 1.434712172078315973e-01 1.218863669460536620e-01 4.756504806601839080e-02 3.402827775015950240e-01 3.528819850891903864e-02 4.643377640785086025e-02
3.129694936116903525e-01 1.025699797026366766e-01 1.063255904076411962e-01 4.641590575591469925e-02 1.464804395728270814e-01 2.039996515450987757e-01 3.310869012899814862e-02 4.813024927519300028e-02
3.179510817397995792e-01 1.657615236576387985e-01 1.248143113140832705e-01 3.393662534626842864e-02 7.744361899149054818e-02 1.097400489368468846e-01 1.312635392653897226e-01 3.908925074848282333e-02
1.019011175373607941e-01 2.910152479591145980e-01 1.168245871667998037e-01 5.643281160548282993e-02 1.108114558286003304e-01 1.665747490280521936e-01 6.559590632265623056e-02 9.084412455193326130e-02
2.526761177064171804e-01 7.229674991102537362e-02 1.487008383356023811e-01 4.704832377496125789e-02 1.442443336070570459e-01 2.176039162691446871e-01 7.348524164261531488e-02 4.394447875317675917e-02
3.089080671532818956e-01 1.776276784979592682e-01 1.166261938175833512e-01 2.948340654895823323e-02 1.533273926255820929e-01 1.522203734117674179e-01 3.026765541072078819e-02 3.153923253414692845e-02
2.370529844707852662e-01 1.593627824593051301e-01 1.262458521627524699e-01 4.518194885703908509e-02 1.345422698920886173e-01 1.249253727196392577e-01 1.332992424924043240e-01 3.938954694598584966e-02
8.424291214878465439e-02 1.564037756718848482e-01 1.056545124306689648e-01 7.179896493347241726e-02 5.774126064359125232e-02 4.368908398764355661e-01 4.299178293702236864e-02 4.427595135813991445e-02
2.983018842063366871e-01 9.161089762476830323e-02 1.220356610676777004e-01 7.375559437126803786e-02 1.439057949584433560e-01 1.651749056130191184e-01 6.036406070684496861e-02 4.485120145164184224e-02
7.697480650587980311e-02 9.952838728821798708e-02 9.289193131954302796e-02 4.373990984000048626e-02 3.963068614524170585e-02 5.593038771159536404e-01 3.672642945699058914e-02 5.120397232817273242e-02
1.489761866664397749e-01 2.625490536107340511e-01 1.209189927187897112e-01 4.893174271166238209e-02 6.698233873495124113e-02 2.523769653137081237e-01 3.720637109389276359e-02 6.205834914982197997e-02
1.929179218397414353e-01 1.818484387788906198e-01 1.160964216011087374e-01 4.397627021637569994e-02 1.039843746727363433e-01 2.543945102610005171e-01 7.389857416549842906e-02 3.288348846464831526e-02
1.429867078773032762e-01 1.461393054058837404e-01 1.214271697595948885e-01 1.355751807052366364e-01 1.154310720905048632e-01 1.310517464588903114e-01 4.142460018338126049e-02 1.659642175192050650e-01
3.034306288984811584e-01 1.525635302322300713e-01 1.155151030470622786e-01 3.206595112249442658e-02 9.178880711918084578e-02 2.284810130801184502e-01 4.155596857737661048e-02 3.459899792305615174e-02
1.687512649074001114e-01 6.862591719683339142e-02 1.539748482687215703e-01 1.050714140129188900e-01 9.525860095826141349e-02 2.288697130419949377e-01 4.407197663118806591e-02 1.353762649826814879e-01
2.072191729817044747e-01 2.098150468417963044e-01 1.238093954307475930e-01 4.449589979121961608e-02 1.418287175011705425e-01 1.747420697557501290e-01 2.605410091190609248e-02 7.203559678570514713e-02
1.684478741584732597e-01 1.215420383116359027e-01 1.076371164197901936e-01 8.305003489375493986e-02 7.193457217276744142e-02 1.581778981947218055e-01 9.178341045469870507e-02 1.974270553941577522e-01
1.904774324253016016e-01 1.446765458131246129e-01 1.297918602520276576e-01 1.001612743155353563e-01 1.117299539713563356e-01 1.716012773647009049e-01 3.344429162226156271e-02 1.181173642356919684e-01
5.869001659352315881e-02 2.853934191153762456e-01 1.065746943662751606e-01 3.481345750295485042e-02 1.920455004254160436e-01 2.445357605031882875e-01 4.106694102718946165e-02 3.688021046607670855e-02
1.894141711244197446e-01 2.112727177025482406e-01 1.227587117702564207e-01 6.109528861514321174e-02 1.620778327815386721e-01 1.325889594961801865e-01 4.479199023688892889e-02 7.600032827302470595e-02
7.731628604109819225e-02 9.032199992011515077e-02 1.019598349918146157e-01 4.665984932526474893e-02 3.078120041296416795e-02 5.753256297695923394e-01 3.395486141544123287e-02 4.368033812370964580e-02
1.229821828166241526e-01 1.353260743870569327e-01 1.090884879561906939e-01 5.160150669140269736e-02 8.257273627350499023e-02 3.919100659779313767e-01 5.617538597237757558e-02 5.034355992491156701e-02
1.386687230904910806e-01 9.847954673347647514e-02 1.139152125183650471e-01 1.150806917096465071e-01 1.260800995042463679e-01 1.527836668910404205e-01 4.873389250016824797e-02 2.062581670525659439e-01
2.879053828933026415e-01 8.150515505825946250e-02 1.212289827868966302e-01 5.824164510849705323e-02 1.018937627455522854e-01 1.892566016975302801e-01 3.276332498904990093e-02 1.272051447209117114e-01
3.390350079563675401e-01 7.816132588315696794e-02 1.337715010684585593e-01 3.419416346537029056e-02 1.374472766597024664e-01 1.769729880396664068e-01 7.198635871817413157e-02 2.843137820910358188e-02
2.270627782329301958e-01 8.339617773318187821e-02 1.115570112886642151e-01 1.768319843142578396e-01 1.194772721919517278e-01 1.714120847733130448e-01 4.582085623258185664e-02 6.444183523311923512e-02
1.478321701064756744e-01 6.683802547011861994e-02 1.207455543270833792e-01 1.330246463300269744e-01 1.563657914615736166e-01 3.022082930698379855e-01 3.766025343632209421e-02 3.532526579856159338e-02
2.910404671729370230e-01 9.698135941145324956e-02 1.154055421415826621e-01 5.795021837191313696e-02 8.416579704853825727e-02 2.220324314628705775e-01 8.023038003031625343e-02 5.219380436038880550e-02
7.527589537061719904e-02 1.606701866179859328e-01 1.117292801159638221e-01 6.540709917104158000e-02 2.909917538108704876e-02 4.754666287232822142e-01 4.877540686389388036e-02 3.357632775612837128e-02
3.485513656703871366e-01 5.653074864393225346e-02 1.431989006385188667e-01 5.478919945575849715e-02 9.089070201911179925e-02 1.825335372632182207e-01 7.779782925368422530e-02 4.570771705538889673e-02
1.192255840458588956e-01 1.325576254814435639e-01 1.023799582262278213e-01 4.442402692807254777e-02 3.021489620092350850e-02 4.965712328621621485e-01 3.505845461676116576e-02 3.956822163855016478e-02
1.367203807882471089e-01 9.953879964858003415e-02 1.116072592642368688e-01 6.293065369934573716e-02 3.490169034960338007e-02 4.748500990507901753e-01 5.233978504817510258e-02 2.711133215102158600e-02
1.154340184581270495e-01 2.894308213119086703e-01 1.278573439901801445e-01 4.967560165939249178e-02 1.665511745520118492e-01 1.655382872488307677e-01 4.404205513914021680e-02 4.147069764040885176e-02
3.767608630409699511e-01 7.202032478655728820e-02 1.333666343712713309e-01 4.126036564632393905e-02 1.166538175575671105e-01 1.816196395732534441e-01 3.840090834099441769e-02 3.991744668306234506e-02
1.600612553900868928e-01 1.544331442982437297e-01 1.138543065058744558e-01 5.844986730067809610e-02 2.192332234882768058e-02 2.174493856774736000e-01 2.272558526692304015e-01 4.657286580958516081e-02
2.414057035936825746e-01 6.700134246410971439e-02 1.419831808190270550e-01 1.368272376294918102e-01 2.252248465311509629e-01 1.072109213267342237e-01 3.914052661894847768e-02 4.120624101685532031e-02
3.323451678564008915e-01 8.981533999677877855e-02 1.365712470731283990e-01 4.364431902912561945e-02 1.394631922362831733e-01 1.679932144327880017e-01 3.996236410344391338e-02 5.020515527205143130e-02
7.244743536809300499e-02 2.312519910235548981e-01 1.090030856176729679e-01 7.280787283596810988e-02 3.848196224866996806e-02 1.985043027693968176e-01 2.505701504337202734e-01 2.693319970292388371e-02
3.147034853108924279e-01 6.533718557885505318e-02 1.360206294665301796e-01 3.981654490076658864e-02 6.444079714397826786e-02 2.466923114778700465e-01 8.425710918528837856e-02 4.873193693581918257e-02
3.292455894238361380e-01 8.637887644101564788e-02 1.334234198564339113e-01 4.700218141017591111e-02 6.679266365127996263e-02 1.095513655697914757e-01 3.475082965200994300e-02 1.928550739954568993e-01
1.818193752304095301e-01 2.571333277163411757e-01 1.301984061454465602e-01 3.896539534820221001e-02 1.421610578924357715e-01 1.716117576321807559e-01 4.591297096666669547e-02 3.219770906831724566e-02
8.266259609059373181e-02 1.073878501935630891e-01 1.031441266964131520e-01 4.028822340004129671e-02 2.576949042808618015e-02 5.650256646483668987e-01 4.501943442004052720e-02 3.070261412289512770e-02
2.673163878065770160e-01 8.712045993014627676e-02 1.145971238073558024e-01 3.727508122312842009e-02 1.099267873263573420e-01 1.441332490973682157e-01 1.830481037708613923e-01 5.658280703820569441e-02
3.402945102895130747e-01 7.140112359487224558e-02 1.133690807086605024e-01 5.180196680124828784e-02 7.909424297655566483e-02 2.106686114356231820e-01 6.478020981176854654e-02 6.859025438175860023e-02
3.042484011941864464e-01 1.244526788898829561e-01 1.140092583310869517e-01 4.751227260802246694e-02 3.452549954563079171e-02 2.374922014500018830e-01 3.050642911048788430e-02 1.072532588707006684e-01
1.017334216816692810e-01 2.622593080198696858e-01 1.056190547661994966e-01 3.542530251049320900e-02 1.514833480874065164e-01 9.180083456394992625e-02 2.141232166792789993e-01 3.755551369113280247e-02
3.122068858136878844e-01 1.000752574875596046e-01 1.024188949590486564e-01 5.597466685298750633e-02 1.225636712789192895e-01 2.008254841258084178e-01 4.280279275450224463e-02 6.313234672748618825e-02
3.516189072314834796e-01 7.191091420124290368e-02 1.541588722609363027e-01 4.728877685776764622e-02 1.066798880658323123e-01 1.902090898992164769e-01 4.413606054013527458e-02 3.399749094338552075e-02
3.335129510674255116e-01 9.398988795375924632e-02 1.139053296747010724e-01 8.022857055884992372e-02 1.458893975231960738e-01 1.123650833592903242e-01 3.282644994855943299e-02 8.728232991421852605e-02
8.633346759689583538e-02 3.031607447671071376e-01 1.031602938374954620e-01 3.866438972849791517e-02 2.497353425788774728e-01 1.280559418574314379e-01 4.306971406833987742e-02 4.782010556535472301e-02
3.048553217567920304e-01 2.039916058167892399e-01 1.119541224964956533e-01 4.265923658724817685e-02 1.112967383743784372e-01 1.063560073051085103e-01 3.781801366430937589e-02 8.106895399887849296e-02
9.007867307778595622e-02 3.052144427803560878e-01 1.061043015353831248e-01 4.345208256813221787e-02 6.733347115536612859e-02 2.931112253686335989e-01 5.160356544334231133e-02 4.310223807100060228e-02
2.612588297476892696e-01 1.569139681393938168e-01 1.169799023391418780e-01 3.981593968986649884e-02 8.320227002692329177e-02 2.647794277428983656e-01 3.784270118960075813e-02 3.920696112448626702e-02
1.459377176710856538e-01 7.234314073490177854e-02 1.359790106599280402e-01 9.424095956225768400e-02 1.420638157934487056e-01 3.420222712348269245e-01 3.026753145660584024e-02 3.714555288694525170e-02
1.991509942030619262e-01 1.092720575631643126e-01 1.759071088589394816e-01 8.116881850922987029e-02 7.728910249578621605e-02 1.705731400371982287e-01 4.917735295633621911e-02 1.374614253762838634e-01
7.969648757209782386e-02 3.204515547351797222e-01 1.092141320851428288e-01 4.137152016425785228e-02 1.823286458321616010e-01 1.328186036201622067e-01 1.047428313219154472e-01 2.937622466908251101e-02
1.522720005454366032e-01 2.677186381984256180e-01 1.019962739061700124e-01 2.369762549035116933e-02 2.408530472932772504e-01 7.848919539926847710e-02 7.460289240227283014e-02 6.037032676479809484e-02
1.714664210217084206e-01 7.186461820141934465e-02 1.379960975925411948e-01 1.134597834888540491e-01 3.875227255904577228e-02 3.970101717242096595e-01 3.553799989193478365e-02 3.391263552028672690e-02
8.216074180140901795e-02 1.799082269125410471e-01 1.072554088722193349e-01 1.209341401238961805e-01 4.525534280904587592e-02 2.018551339202522277e-01 7.808813420802486471e-02 1.845428713526114928e-01
3.502278933727789312e-01 8.010801282436423587e-02 1.178991138272070249e-01 4.687384075008427936e-02 8.522669810786906441e-02 1.760631251956752408e-01 9.907490966830366508e-02 4.452640625371755145e-02
6.875787212899750478e-02 8.292446088403697402e-02 1.041723080986998867e-01 6.341761614848744066e-02 3.248895165780947558e-02 5.724011031702525010e-01 3.451602828968716730e-02 4.132165962202912629e-02
