Teff dnu02_median dnu02_slope r_sep02_median r_sep02_slope r_avg01_median r_avg01_slope r_avg10_median r_avg10_slope
6.318599504965577429e-02 6.387013064883474700e-02 6.744777109080155042e-02 7.780536268928445187e-02 9.770214656338084558e-02 1.022661242431087414e-01 8.351203683540955880e-02 1.456082101941546247e-01 2.986022226853695671e-01
6.639887871977823153e-02 6.093120345310049091e-02 6.028189423450724949e-02 7.543040929943033157e-02 7.940755355961856554e-02 1.014723871445208370e-01 8.870696083538882892e-02 1.632522264075656482e-01 3.041184863460897891e-01
6.677627137375186095e-02 6.331291363619076518e-02 7.224082240278949241e-02 7.586164910545982465e-02 8.807495894294294081e-02 9.435230993404722377e-02 1.480827690828916687e-01 1.524170834580485800e-01 2.388812220638776018e-01
7.396219562762050559e-02 5.590533992033536875e-02 6.576391536532141813e-02 8.266857735275683072e-02 7.932068712133603927e-02 9.004687299813445012e-02 7.603428671336756595e-02 1.638755670555290811e-01 3.124225578455987473e-01
5.376196617900192570e-02 6.929384168393137866e-02 7.372131435227617657e-02 7.385965734724179999e-02 7.528484775653128402e-02 8.477067033222251968e-02 9.260592067112871639e-02 1.656743605687685528e-01 3.110274211088975838e-01
7.066314257370302776e-02 5.841616884123822240e-02 6.074229785138363785e-02 9.822972681475194978e-02 6.642976147063801851e-02 1.134404455681114754e-01 7.757413220327011305e-02 1.593877517746429273e-01 2.951165729022605655e-01
5.957783809675228082e-02 6.500068754300949991e-02 5.739268393624947368e-02 8.320667152841591807e-02 7.471690075354761595e-02 1.037712480741054405e-01 1.083916731256480137e-01 1.654960214863757939e-01 2.824462754558959010e-01
6.571319580560813778e-02 5.707309099409521580e-02 6.733682351125729049e-02 6.944499202971012031e-02 9.232098548954978390e-02 9.866478049976161457e-02 9.695368558446348928e-02 1.547152709263216463e-01 2.977771751592327432e-01
5.792955982068326293e-02 7.719052876442597522e-02 6.903768120863734703e-02 7.248180880454352382e-02 9.497753228012204008e-02 9.463856054712888044e-02 7.466465399063763886e-02 1.710454155969487189e-01 2.880342589868725156e-01
6.725339696918679333e-02 6.441745134191671773e-02 5.813835475251256241e-02 7.120024517096620875e-02 9.506620243986117769e-02 9.939079067015386959e-02 8.825810262324752797e-02 1.681067222214681078e-01 2.881687338106869722e-01
6.273482775545437262e-02 7.204218162070415155e-02 6.576317967880908333e-02 7.746622631763865063e-02 7.815100721426343489e-02 9.632111934280361554e-02 8.175026619158125285e-02 1.575752434330838780e-01 3.081959484456615606e-01
5.925863429484509726e-02 5.735403023549676821e-02 7.627698018351065923e-02 8.789408926015927770e-02 9.169591584609190771e-02 9.676656593805535445e-02 8.582300803482660612e-02 1.660839935409665624e-01 2.788467826660476212e-01
7.108425981869215260e-02 6.218626609810579825e-02 6.248001221644840925e-02 8.244520151579887157e-02 6.791217636295278359e-02 1.029658912900629775e-01 9.074105739854645969e-02 1.592915960443013201e-01 3.008935392550912691e-01
6.626963572427821414e-02 6.011229628965106264e-02 6.745453962692390948e-02 1.012529574752986106e-01 6.284211479967378999e-02 1.130391377204320175e-01 7.658973929891925436e-02 1.700026203781057066e-01 2.824369586867173654e-01
6.174882995933025226e-02 5.600846937927921737e-02 7.184107422011400124e-02 7.340414541854810293e-02 7.467022638820582092e-02 1.077329627384540911e-01 1.061136499201562611e-01 1.622101195431260579e-01 2.862705224327863340e-01
5.175733583944019250e-02 6.630202382873776057e-02 5.734515417246251190e-02 7.096133779538604802e-02 9.254045271070965306e-02 1.207778896323246365e-01 9.386530758420802423e-02 1.622442861352586807e-01 2.842062123014726382e-01
6.966314573982591851e-02 5.992971924891642849e-02 7.020148739985306030e-02 9.962794788360272713e-02 6.903000613261307816e-02 9.416509749052436040e-02 1.338533304296234960e-01 1.518006845971936192e-01 2.517285810778474020e-01
7.095033646104846603e-02 5.684205950833252224e-02 6.647441204427483041e-02 8.597382553885969669e-02 6.448129785580716811e-02 8.866441396844076950e-02 1.411095520826658178e-01 1.823880570620034780e-01 2.431160454785671610e-01
5.922313272040005683e-02 6.091681885693810139e-02 7.258752837529529323e-02 1.188065671865886491e-01 6.833614028797470319e-02 9.089154813422478663e-02 9.614103118124416036e-02 1.421809846879222294e-01 2.909162485694120615e-01
6.331123764588407477e-02 7.497764171818820100e-02 6.324283083893363078e-02 7.269800332993658909e-02 8.065827125722341284e-02 9.126294676290974683e-02 1.117561309624263144e-01 1.622065716617846765e-01 2.798863658227133677e-01
6.127891718237039875e-02 6.580018281627088295e-02 7.760022041904089674e-02 8.248514576051096947e-02 1.046968684354404322e-01 9.496442565044835304e-02 7.559781325106576522e-02 1.443788089088658411e-01 2.931976175759864467e-01
5.670676707433299629e-02 5.777567690034644127e-02 6.999238832705077795e-02 8.523259296752809522e-02 7.406940079648956232e-02 9.437453584803527640e-02 9.766544467247244288e-02 1.606062144462391539e-01 3.035769789675051844e-01
5.903260896123187912e-02 6.754846093264178786e-02 7.372357093173306786e-02 9.981907232203977853e-02 5.611754626458923673e-02 9.839297846943828585e-02 1.447610040222001015e-01 1.598012026719643763e-01 2.408035554241615417e-01
6.756436243516651674e-02 7.001691570899240546e-02 6.554115406848810832e-02 9.115907577989643129e-02 7.511584423306714997e-02 9.034472253598001268e-02 7.584121229375011264e-02 1.594367219455135598e-01 3.049799909991457447e-01
7.585557632570907871e-02 5.597573730061455866e-02 6.205673075751566570e-02 7.414072433146182139e-02 7.006335088940832123e-02 1.024635078198245508e-01 1.331377447658986801e-01 1.671486376805320639e-01 2.591579901290352317e-01
6.247112749088423039e-02 7.085897663081466846e-02 7.244854525572071158e-02 1.204594300367851506e-01 5.510737971639739774e-02 8.891456370696623757e-02 1.028441596721619417e-01 1.610016143438874336e-01 2.658942031463822908e-01
6.637990476298862019e-02 6.253116851855183844e-02 7.224051471804732172e-02 9.709305356055178415e-02 7.139916177246949380e-02 9.270357336081662403e-02 8.278577255968729010e-02 1.554340085120798354e-01 2.994328422348070395e-01
7.152821236270998084e-02 5.819381268703908983e-02 6.994534727527740303e-02 6.829976630966753948e-02 9.951164788392309613e-02 8.917364523454977820e-02 7.931155171430714912e-02 1.647744736843337054e-01 2.992615428481922302e-01
7.092981174247693643e-02 6.268733062586025195e-02 5.993642973912573224e-02 1.133778753057088778e-01 8.248053298481509976e-02 9.848522004262200147e-02 8.276328306899356779e-02 1.520207062451272573e-01 2.773188102452702197e-01
5.620580591946007509e-02 6.562210635809698211e-02 7.677038951672567058e-02 7.108672796106593750e-02 7.853904610188321145e-02 8.657010296980298392e-02 1.228374225213521853e-01 1.647514927028096987e-01 2.776169059488031721e-01
6.384771680359560553e-02 5.745625558668628757e-02 6.888313901032178110e-02 8.109396033028594408e-02 9.028490230282322504e-02 9.778649050931310927e-02 8.434714917597482819e-02 1.690833826176913746e-01 2.872170036633079349e-01
7.323321351998715589e-02 6.102021160332970345e-02 6.891649574080628560e-02 1.103063419705004877e-01 6.400355161553902827e-02 9.742628785971968464e-02 1.381594965961700228e-01 1.422005606156542257e-01 2.447338404782934684e-01
6.011773835355171264e-02 5.592318665027709579e-02 6.748229176443436284e-02 7.008749468972656771e-02 8.772670881214490735e-02 9.259864699520896358e-02 8.214473657025804509e-02 1.759389868212550279e-01 3.079802093431434074e-01
5.392650974651802542e-02 7.018074197555278226e-02 6.607368545874946208e-02 6.841916241923215458e-02 1.005141457147845363e-01 9.297935321913178286e-02 1.336573823389714533e-01 1.548264561829697517e-01 2.594225629440899406e-01
5.685736208660682744e-02 7.027723229707945329e-02 6.010420657956112855e-02 6.201159410799988309e-02 9.214931600815313983e-02 1.053509044008178325e-01 7.510129915103547216e-02 1.602486343645236899e-01 3.178994510042225663e-01
5.996821970894940929e-02 6.763757676682245756e-02 6.713206554738117282e-02 1.020270277676859905e-01 7.979734140125399611e-02 1.110004235334127315e-01 7.186740129715531167e-02 1.628772160154854654e-01 2.776927279618534028e-01
5.991060137873376740e-02 6.043428983837258184e-02 6.602724189443748282e-02 6.173906517739807809e-02 1.113264219731304738e-01 8.366307453316274012e-02 1.523805581066429438e-01 1.537446791467013407e-01 2.507740679514205984e-01
7.255595609856256567e-02 6.219830180115195478e-02 6.628134568895618917e-02 7.473525391429169940e-02 8.101044215879310562e-02 8.944533510137996080e-02 7.866762582320070696e-02 1.760034171925046464e-01 2.991023222211591781e-01
6.301022183447078928e-02 5.948722465562687051e-02 7.047740006061045670e-02 8.415898872868586567e-02 7.740688953211143086e-02 9.975041758398651981e-02 8.145547994658530744e-02 1.641109015699956653e-01 3.001424760879271569e-01
5.138979917613933912e-02 6.703297177790853989e-02 6.310744421564155882e-02 7.009315984538512512e-02 7.589160961311196274e-02 1.176420671387563011e-01 1.193592769457685471e-01 1.572041357792047511e-01 2.782795355080838196e-01
6.196090711152295316e-02 6.162545007547622772e-02 6.912506914831806348e-02 7.328280693319073891e-02 9.026590458861198651e-02 1.027373937360423206e-01 1.396678173479843355e-01 1.524184083578071780e-01 2.489162427010461476e-01
5.862704548232833962e-02 6.943083277715333956e-02 8.130167683235590970e-02 9.144749910236324442e-02 6.977128237952806566e-02 9.100418907862134477e-02 1.492618194114476993e-01 1.387927418546988367e-01 2.503629130815032688e-01
5.988873992408842717e-02 7.199634546360662857e-02 6.080976276590993601e-02 9.027044866083344665e-02 6.595425719635282513e-02 9.182932428073413422e-02 1.356989256362393093e-01 1.602768410420807865e-01 2.632753550301545897e-01
5.907434295917254191e-02 6.824374663599333535e-02 6.377877600726142293e-02 7.416574641496023745e-02 9.262106782820878070e-02 1.033007539930844154e-01 8.143893903172573501e-02 1.562539806688938160e-01 3.011226464606996389e-01
5.758408152146215347e-02 7.200417167046310740e-02 6.734428113613913358e-02 7.521276252916550553e-02 9.541281230588233297e-02 8.417120932835069069e-02 9.308690775813927010e-02 1.544967936883009096e-01 3.006869800620969313e-01
6.383587754235685308e-02 5.862170040690312112e-02 6.676400703940965631e-02 7.989992623850017406e-02 1.027921213854298271e-01 9.060422493757905316e-02 8.935137134045668950e-02 1.547606923769609399e-01 2.933700787324037829e-01
6.641328847727273610e-02 6.550742484836853674e-02 8.126758840159026276e-02 9.774824567761947192e-02 7.195254110450462204e-02 9.997138758402483727e-02 8.395606824307851046e-02 1.435439390967410411e-01 2.896395165667999816e-01
6.405371906795362391e-02 6.402035330171931826e-02 7.310060993132448670e-02 5.749846981275594932e-02 1.028020205779555940e-01 9.012154781658179847e-02 1.054753071255010305e-01 1.665869053012757339e-01 2.763410670649324441e-01
6.063860851976669158e-02 6.455236232388347761e-02 6.917257364547131637e-02 1.118173946853740913e-01 7.406477710490283473e-02 1.003974068703613054e-01 9.386158837939291566e-02 1.391366918607739589e-01 2.863585966100732905e-01
6.539857909393273494e-02 6.470702839735538447e-02 6.121846994999279729e-02 8.963187331482247444e-02 6.243402052445038569e-02 9.481007906945412844e-02 1.174632612044843455e-01 1.694208378214253352e-01 2.749158506240824695e-01
7.264921680990665820e-02 6.759636487702115615e-02 5.989349311720995606e-02 1.142460754501102849e-01 6.005296264395842964e-02 9.863299764200349207e-02 1.270956878725618411e-01 1.459179960573945001e-01 2.539152055298338206e-01
6.247938535111688396e-02 6.444064473465682674e-02 7.047683962373244015e-02 7.186810075178018398e-02 9.567936688459295624e-02 8.025263490782556797e-02 1.042978397201332896e-01 1.610158057095673334e-01 2.894893823165943791e-01
6.802239652266943437e-02 6.592045530096489470e-02 6.594025491967042685e-02 8.432488985307955154e-02 8.732120074509917840e-02 8.462880683458794129e-02 9.147162248654559791e-02 1.556374681261632476e-01 2.967329052112197552e-01
6.373351397345333735e-02 6.139025583379688344e-02 7.408407883964915341e-02 8.800343599814458573e-02 6.476048916657788090e-02 9.379143622662651503e-02 7.817513449071221421e-02 1.689965012590901594e-01 3.070651542119491317e-01
5.457356069639389407e-02 6.673658410241864458e-02 6.103802700433538786e-02 7.634901215457298718e-02 8.946376207134940084e-02 9.674061522302264404e-02 9.512141717265688856e-02 1.654874150217420514e-01 2.944896065535080321e-01
5.860319367275412111e-02 6.441942106684406255e-02 6.617956858371409901e-02 6.040247211215060003e-02 1.269041886924542895e-01 1.030429641195743790e-01 7.495293554044119011e-02 1.527200710131326467e-01 2.927751851989346954e-01
6.015956080313463600e-02 7.449127523354082125e-02 6.859388809491913375e-02 8.421084581873668207e-02 8.706924867366852561e-02 1.018574908423142827e-01 7.633485385442934090e-02 1.510758125008622998e-01 2.962070241783942293e-01
6.309296214901857769e-02 6.144891386209783840e-02 6.506561031376674464e-02 6.285955148551430893e-02 1.212581356208709271e-01 1.009604303762036137e-01 1.217818020476371249e-01 1.420879561602258756e-01 2.614446379846648849e-01
6.859904039402310583e-02 5.998442337372293653e-02 6.174041702548673655e-02 7.744070010758649647e-02 9.328603303281313153e-02 9.304405670894046188e-02 8.558281118921336195e-02 1.647161120127297318e-01 2.956064061554840028e-01
5.687359600967684115e-02 8.340955863720438124e-02 6.470074311337302431e-02 7.060948748468622027e-02 7.388117252489208309e-02 8.212749243421940681e-02 1.327502548431950813e-01 1.625390839420201294e-01 2.731086110107328602e-01
6.759344787744810124e-02 6.916392230962145615e-02 6.105443897576972451e-02 6.257283512867704844e-02 7.273553630263385195e-02 9.892127261354627388e-02 1.316117867383828910e-01 1.647248954876789628e-01 2.716218645662415998e-01
5.987617468887072164e-02 6.022749705769560313e-02 6.879020988627986000e-02 6.989906807385561083e-02 7.192399857234683946e-02 9.329393093046434160e-02 1.210890254597217636e-01 1.614087647002810932e-01 2.934913306304841041e-01
6.284824518069925814e-02 6.094356468491181344e-02 7.201605593314919229e-02 7.899181216710036979e-02 6.437272267805978221e-02 8.473822439940519036e-02 1.169891649130333222e-01 1.679621383220309683e-01 2.911380717216100478e-01
6.520388173506941332e-02 5.756200691802287883e-02 7.402022359010963781e-02 7.118532448260488088e-02 1.062086831419849081e-01 8.761564859469787858e-02 8.594274932095262443e-02 1.478386228396135205e-01 3.044228593769442437e-01
6.105146544245666079e-02 6.965674437996878521e-02 6.696088250512166606e-02 8.741604912913247816e-02 8.349530922516021358e-02 9.247157612379713898e-02 9.029006698639521766e-02 1.621970439577723466e-01 2.864608622501954027e-01
6.350353039557447843e-02 5.891230332007457715e-02 6.817605923158294445e-02 1.085685740245534436e-01 6.140291157257528332e-02 9.671445121500306386e-02 1.205531107070201696e-01 1.716437087844321641e-01 2.505253507491838616e-01
6.407875854408709437e-02 5.927633563456705112e-02 7.933332235822423972e-02 6.741090480287006970e-02 7.669679610110193002e-02 9.635947142637808771e-02 8.688853857013387194e-02 1.673948369716294071e-01 3.025610355910082760e-01
7.464737183070374593e-02 5.071447441294070491e-02 6.664519888242215195e-02 6.638779154976147401e-02 8.006011109173465090e-02 1.036014265592791889e-01 8.806665515623959828e-02 1.708161642048937057e-01 2.990608063120248072e-01
6.026326727479525136e-02 6.403241334524858996e-02 6.805247661619219512e-02 7.379744510952265801e-02 9.719079640861939817e-02 1.084065264381528643e-01 7.720997202772100776e-02 1.550835653741005071e-01 2.959635374056475143e-01
7.136631904122728298e-02 5.961983324153179858e-02 7.140194867384429267e-02 7.197489727007023996e-02 1.019085784425685370e-01 8.406078367938259188e-02 9.353862440794334654e-02 1.645464847943052811e-01 2.815825304491265113e-01
5.919029224818916912e-02 6.960418425913759977e-02 6.833337103025220738e-02 1.153747210182676924e-01 6.458066590090330572e-02 1.002591534921433297e-01 1.135917528400032517e-01 1.430073021714897696e-01 2.660585570396136190e-01
