M Y Z alpha diffusion overshoot age radius L log_g
8.638895092773448692e-01 2.736373378906244436e-01 4.698805664062553553e-03 1.827134239257808490e+00 1.153804394531257937e+00 3.914600249023468259e-01 9.965309874428617931e+00 1.228346692944763507e+00 2.257686929755134297e+00 4.196274767729417654e+00
9.073285668945330062e-01 2.716329018554682340e-01 6.419473144531259549e-03 1.810840001464840698e+00 1.139191870117189920e+00 3.090951938476551031e-01 9.268362525368473825e+00 1.274077738459291176e+00 2.340944981863222196e+00 4.188287961103379864e+00
8.946700346679704596e-01 2.733046928710931023e-01 5.689004394531286223e-03 1.801631035644527756e+00 1.140992818359384708e+00 3.851336064453148023e-01 9.280413407263752745e+00 1.240688393505949838e+00 2.397429041060110677e+00 4.201668361070259650e+00
8.768814492187524401e-01 2.677780488281242266e-01 4.509119628906310510e-03 1.672845816406248076e+00 1.272518042480479616e+00 4.170493994140707095e-01 9.895559460313723577e+00 1.275673977658277281e+00 2.410662196103700694e+00 4.169243288797747304e+00
9.425438359375006847e-01 2.746707397460933509e-01 8.523444335937484240e-03 1.823730544921871477e+00 1.072555274902348366e+00 3.431304765624990649e-01 8.421636371190395209e+00 1.247936435258304888e+00 2.356648879951043885e+00 4.220574855240481149e+00
8.906352426757837559e-01 2.696572929687492959e-01 4.926659667968809504e-03 1.687597557128904358e+00 1.257340686523447104e+00 4.114986240234448367e-01 9.469682987684141295e+00 1.273422320399420826e+00 2.486434284479186019e+00 4.177436450671679680e+00
1.197494408203120031e+00 2.933747934570313798e-01 2.321421533203118018e-02 1.803347698730465520e+00 1.303804131835927471e+00 1.330479721679678207e-01 3.542344703353169422e+00 1.362565953710036304e+00 2.771103725637266812e+00 4.264517802104100141e+00
9.359447919921900505e-01 2.720665278320307801e-01 7.478382324218745165e-03 1.721393371093747460e+00 1.180351666992194071e+00 3.710490366210971724e-01 8.505915532479198404e+00 1.265696026989302059e+00 2.479820239896705747e+00 4.202672813422880793e+00
9.224378706054705557e-01 2.662137192382810769e-01 7.266152343750038531e-03 1.842352827636716039e+00 1.062046168457029260e+00 2.826545273437499062e-01 9.251491312196307604e+00 1.239392521730992680e+00 2.211312549028795260e+00 4.221324819780500448e+00
1.047247944335937930e+00 2.716415815429688019e-01 1.441152832031243440e-02 1.831494586425779447e+00 1.176751597167965624e+00 1.938985278320300154e-01 5.441562833296024415e+00 1.196708515157606678e+00 2.110728051756908474e+00 4.308609260385756201e+00
1.006577392578126728e+00 2.649711528320311538e-01 9.441469238281275864e-03 1.792099609863280207e+00 1.240515508789063137e+00 2.264053417968732718e-01 7.272400055201623914e+00 1.340334061348555483e+00 2.609785897663743803e+00 4.193628301028217820e+00
8.874611762695338024e-01 2.701037338867178783e-01 4.607757324218807703e-03 1.699962812988279337e+00 1.254523638671886099e+00 4.118431425781317046e-01 9.445045122630819634e+00 1.264142956062655365e+00 2.482309929647242175e+00 4.182028758762664111e+00
9.544506362304722158e-01 2.547718427734372293e-01 5.910135742187519296e-03 1.714729927734371273e+00 9.230639570312535458e-01 4.184000771484391867e-01 8.754880517022691322e+00 1.344401404761795815e+00 2.667817492912657240e+00 4.162883527922948801e+00
9.898283984374997013e-01 2.738545546875000292e-01 1.076987402343748158e-02 1.870897912597653256e+00 1.215185849121091843e+00 1.740208930664055298e-01 7.077626331718963826e+00 1.226434047486610446e+00 2.236013426846390484e+00 4.258070897163566570e+00
9.600629335937507225e-01 2.719026176757809998e-01 9.028923339843772378e-03 1.847216925781247188e+00 1.167640073242186327e+00 2.288008227539050921e-01 8.097899290903740166e+00 1.267223752146508842e+00 2.336290895177195459e+00 4.217857892491186256e+00
8.900776699218772015e-01 2.707854633789056886e-01 5.466979980468798447e-03 1.700318041503904309e+00 1.240017456542976237e+00 3.995961142578189351e-01 9.509858339056254550e+00 1.267054279691418373e+00 2.401649080709816531e+00 4.181099500369178656e+00
8.895846396484383689e-01 2.694504960937496030e-01 5.275415527343760118e-03 1.854086060546869863e+00 1.070996863769532625e+00 3.739386860351562869e-01 9.591204999067141301e+00 1.242248379717669549e+00 2.271686126242830728e+00 4.201546713628638408e+00
8.863052192382826489e-01 2.739807866210930976e-01 6.142144531250002745e-03 1.849709861816401846e+00 1.175347537109375118e+00 3.265473979492189982e-01 9.626981391404768829e+00 1.215699314953193166e+00 2.178081037428002187e+00 4.217495778245553772e+00
8.885384628906272120e-01 2.722653901367181328e-01 5.330200683593806776e-03 1.702292793945310523e+00 1.246586960449225234e+00 3.938796875000060704e-01 9.397516762971621418e+00 1.258004472738412538e+00 2.383580274945484412e+00 4.186044640958399121e+00
9.258724907226583145e-01 2.759704096679684859e-01 9.368501464843716903e-03 1.815365425781245712e+00 1.181418156738279324e+00 3.160220683593766289e-01 8.891975570647609572e+00 1.243286078972909658e+00 2.223367392979419765e+00 4.216250380515047524e+00
9.527168540039084865e-01 2.457608891601558987e-01 4.923482910156227153e-03 1.705391603027339942e+00 8.968244877929637537e-01 4.444294829101553823e-01 9.262396291160138517e+00 1.384399808366225670e+00 2.747841116420282503e+00 4.137449954772730365e+00
1.042350716796875298e+00 2.709507255859375796e-01 1.425801806640620423e-02 1.847461305664060749e+00 1.199435104003904407e+00 1.780776181640615075e-01 5.679330077004157040e+00 1.207713823309213064e+00 2.115886058524294011e+00 4.296893450658463287e+00
8.987305336914079845e-01 2.645868100585933580e-01 5.971871582031257515e-03 1.848966481445308618e+00 1.085132849609372396e+00 2.914290634765619448e-01 9.674401587985741457e+00 1.215920064506614384e+00 2.179405263746810206e+00 4.225641518695035792e+00
8.818990424804701300e-01 2.766936440429682009e-01 6.299137207031273861e-03 1.858745378417964389e+00 1.142858850585938280e+00 3.464534633789062568e-01 9.677645606278405310e+00 1.210851417085500481e+00 2.177048451478646118e+00 4.217967755246509576e+00
9.800059067382806965e-01 2.809564267578126828e-01 1.266460205078126684e-02 1.867739341796870178e+00 1.288563574707025428e+00 1.555475434570302851e-01 7.380079466933278987e+00 1.216669201022963387e+00 2.087454883415573281e+00 4.259246678136776154e+00
9.811676801757813760e-01 2.715489711914061965e-01 1.017020996093752350e-02 1.863704827148433996e+00 1.214091999023436674e+00 2.013629794921863725e-01 7.536785496171019894e+00 1.256163303991147950e+00 2.293000680052282192e+00 4.234516284920908369e+00
9.852597045898443540e-01 2.707745253906249094e-01 1.082299853515627554e-02 1.858451562011715463e+00 1.140024760253904201e+00 2.117112744140619562e-01 7.699059388310579344e+00 1.262478830795976004e+00 2.215741463006999368e+00 4.233342278749645082e+00
9.076656264648460537e-01 2.743693442382809100e-01 7.475437011718735932e-03 1.756542344238278819e+00 1.261081392578125682e+00 3.403639013671915792e-01 9.209091461987993554e+00 1.246962368164165946e+00 2.278366825481793256e+00 4.202420791807672806e+00
9.156376997070342361e-01 2.623715791015620025e-01 5.107013671875056116e-03 1.703884389648435249e+00 1.099471485839849549e+00 4.148825517578183519e-01 9.113817170181473415e+00 1.290269328075329680e+00 2.610130997441413747e+00 4.178769548988720217e+00
9.423353549804704965e-01 2.624754277343747111e-01 6.468299804687519146e-03 1.878491572753903327e+00 1.068183525390628219e+00 3.258949916992188167e-01 8.662354544144847068e+00 1.305157134297034505e+00 2.422199328690539666e+00 4.185507794938109427e+00
8.842815590820340965e-01 2.699048168945304971e-01 5.103382812500042998e-03 1.685775457031247981e+00 1.214916599121103946e+00 4.083386225585986518e-01 9.715620763176470831e+00 1.275483412663652949e+00 2.376869033781078944e+00 4.173290820208059415e+00
9.297334936523463655e-01 2.733521884765621190e-01 8.754647460937479975e-03 1.762839397949215847e+00 1.231921991210935374e+00 3.245403281250019423e-01 8.874377625164090233e+00 1.264485540353631698e+00 2.322248259534559711e+00 4.201866276105752362e+00
1.038433518066404604e+00 2.773990522460939578e-01 1.546866943359371388e-02 1.850322473144528024e+00 1.166899293457027253e+00 1.766055537109364471e-01 5.542310640160573065e+00 1.175875948771612833e+00 1.970546631326437259e+00 4.315439854001830611e+00
1.037291601562502219e+00 2.687317368164062192e-01 1.171621240234371579e-02 1.820439617187499470e+00 1.275846027832027829e+00 1.772578881835928655e-01 6.288706938643266575e+00 1.295492376296834891e+00 2.506121626140226155e+00 4.237366312803350965e+00
9.752052861328132094e-01 2.701221323242186112e-01 9.639608398437513048e-03 1.850697974609372798e+00 1.234820469238281815e+00 2.018580429687491240e-01 7.663751218241158902e+00 1.252112427084908441e+00 2.340768600696791601e+00 4.234519596966318744e+00
8.955465986328143835e-01 2.752669555664055134e-01 5.543509277343784507e-03 1.738796619140622779e+00 1.221524277343758680e+00 3.863315249023480669e-01 9.106804652690817292e+00 1.246941891479754982e+00 2.445923613646050043e+00 4.196887118334807987e+00
9.828141020507806802e-01 2.611857260742185827e-01 8.023616210937506085e-03 1.875185354492184153e+00 1.063449128417971234e+00 3.049720288085939757e-01 8.192386360163366632e+00 1.329501728634720603e+00 2.540675737564819681e+00 4.187961385585239782e+00
8.885391123046890716e-01 2.767225180664058537e-01 6.749450195312514146e-03 1.856102026367181912e+00 1.143735755859378367e+00 3.483588022460948341e-01 9.497874396409617503e+00 1.215028448826582563e+00 2.159897524768331412e+00 4.217773257310178714e+00
8.890960058593763149e-01 2.796883442382810392e-01 6.888126953124990015e-03 1.894486293945307320e+00 1.220922698730468214e+00 3.201151020507834177e-01 9.456561389600482315e+00 1.206101050146589859e+00 2.213278147179906341e+00 4.223285116861935862e+00
8.856356962890652440e-01 2.586995468749995197e-01 3.518860351562538152e-03 1.682980903320310029e+00 1.092953821289068150e+00 4.344766894531318369e-01 9.722360333079009820e+00 1.296366979819447485e+00 2.489422940182427268e+00 4.161195746907632831e+00
9.257712343750019723e-01 2.795736738281248135e-01 1.015743603515623442e-02 1.859373695312495300e+00 1.166468373046872120e+00 2.940417792968754163e-01 8.835949194645692728e+00 1.219116877787203679e+00 2.130677440541048462e+00 4.233335038562413999e+00
1.022473825195312491e+00 2.700315288085937682e-01 1.326123974609374687e-02 1.849103291015621542e+00 1.178637835449216409e+00 1.830358779296866745e-01 6.515473954407106305e+00 1.223023991365613350e+00 2.129499358203077897e+00 4.275302851800256931e+00
1.246221135742189068e+00 2.795209038085935127e-01 1.754056201171839621e-02 1.684892438964841865e+00 1.201982895019529707e+00 7.189361718750064689e-02 3.243062838692484906e+00 1.544461859378676971e+00 3.609414319349266265e+00 4.165041418294832987e+00
1.025111847656250186e+00 2.662416298828124694e-01 1.173167919921877349e-02 1.861815283691403256e+00 1.138744708984372078e+00 1.842616074218747790e-01 6.628318624226712252e+00 1.254984557842987236e+00 2.277574214069999936e+00 4.255682367438243574e+00
8.725493901367202820e-01 2.720624023437494543e-01 5.779488769531252249e-03 1.855639131835933542e+00 1.193159810058588954e+00 2.851611762695310803e-01 1.010349048336019351e+01 1.199665513169316577e+00 2.141005485557012200e+00 4.223249915175964375e+00
1.033213192382813395e+00 2.682519604492188403e-01 1.220129394531247954e-02 1.826631141113279622e+00 1.210890644531249949e+00 1.883077109374989566e-01 6.204739442010683170e+00 1.256504568911294140e+00 2.329584075277342681e+00 4.261197365600708942e+00
8.855877426757835513e-01 2.696796967773432141e-01 5.659014160156290545e-03 1.770822023925779254e+00 1.261162711425785510e+00 3.575546577148476790e-01 9.894053096147937154e+00 1.256370860564603564e+00 2.311588852188974030e+00 4.186479937142618901e+00
1.036284314453124855e+00 2.686772612304688113e-01 1.339049316406247525e-02 1.842242907714841005e+00 1.185385333496092874e+00 1.800111318359368107e-01 6.068004247197754886e+00 1.228045855849250634e+00 2.174828983167265140e+00 4.279105964747730084e+00
9.132249931640639140e-01 2.718309750976558026e-01 7.139805175781274021e-03 1.849209956054683968e+00 1.129085175292965371e+00 3.060260898437494048e-01 9.175353083149925482e+00 1.220238490498478878e+00 2.206090443162961989e+00 4.227782892098122858e+00
1.040948452148438230e+00 2.681069296874999397e-01 1.347043896484375128e-02 1.830407924316403534e+00 1.105764735351562278e+00 1.993482724609368095e-01 5.923240718876064292e+00 1.229191559726493077e+00 2.169671575651790807e+00 4.282870847165594519e+00
1.012616631835939085e+00 2.678989145507810754e-01 9.703472656250031192e-03 1.811703520996092776e+00 1.203087231933592349e+00 2.164557797851551502e-01 7.072184849159060427e+00 1.346664768543960333e+00 2.670935935210744905e+00 4.191958540540036360e+00
9.039011513671900699e-01 2.696970903320306534e-01 5.810262695312525504e-03 1.753931178710934846e+00 1.142892405761727792e+00 3.924666484375025632e-01 9.251480288928624063e+00 1.257140153388738968e+00 2.419564326781441732e+00 4.194972835462707828e+00
1.025903706542970362e+00 2.674777226562499166e-01 1.013563623046876208e-02 1.843995460449217916e+00 1.240899341796872113e+00 1.849668344726554114e-01 6.587428880784489849e+00 1.308383883076781107e+00 2.588237044723788127e+00 4.221628469784203475e+00
9.324473520507827740e-01 2.798712377929685746e-01 8.998051269531254920e-03 1.846539397460934318e+00 1.150675039062500904e+00 2.864704174804685310e-01 8.413028638175097385e+00 1.204323871829800607e+00 2.206006950261147459e+00 4.244928983609356443e+00
8.793912958984391182e-01 2.717506899414058874e-01 5.949181152343769111e-03 1.758325643554685014e+00 1.156852464355473176e+00 3.844169780273473114e-01 9.959787800141553404e+00 1.259309443123940664e+00 2.253453004949502514e+00 4.183789928935336633e+00
1.024930746582032315e+00 2.693638867187500563e-01 1.100824462890624168e-02 1.858943770507811122e+00 1.204153415527341453e+00 1.798999887695305333e-01 6.278593226418245798e+00 1.251461873356351839e+00 2.395261747085225768e+00 4.257470480760711773e+00
1.006958547363283829e+00 2.685598862304686696e-01 8.772179199218762755e-03 1.816403114746093506e+00 1.262245804199217725e+00 1.993731533203113582e-01 6.877148957898350901e+00 1.323575382622935726e+00 2.690625610538074586e+00 4.202623929074440490e+00
1.066973214843748297e+00 2.674027705078125261e-01 1.369787060546874373e-02 1.864912844238278744e+00 1.138588276367189511e+00 1.802934316406247239e-01 6.904169611828748998e+00 1.364237706449183296e+00 2.514612931129903473e+00 4.203574773817992494e+00
9.201501699218777031e-01 2.735497788085934356e-01 7.720920898437516264e-03 1.733705224609372930e+00 1.190802171386722730e+00 3.632558750000037251e-01 8.956024356376589779e+00 1.269699995647421531e+00 2.380942691656810162e+00 4.194328516027731268e+00
1.027736700683593130e+00 2.703907109375000561e-01 1.344059863281247234e-02 1.848744412109371682e+00 1.172361350097655519e+00 1.720652041015618139e-01 6.249637225713522426e+00 1.218132723794414396e+00 2.130079950329861749e+00 4.281005230204093515e+00
1.035812733886718906e+00 2.669649453124999794e-01 1.205865576171876764e-02 1.867239256835934613e+00 1.114665500976561585e+00 1.838062666015622959e-01 6.424670139058645368e+00 1.262216709158335837e+00 2.337231508623486498e+00 4.256247802562941551e+00
9.579929062500013304e-01 2.671416796874998001e-01 8.501457519531283036e-03 1.858256907226559118e+00 1.099207742187499059e+00 2.451190390624992388e-01 8.400312032560634634e+00 1.268287456936189495e+00 2.325838199878274004e+00 4.217269971464769007e+00
1.026102720214845165e+00 2.673758686523436956e-01 1.074031005859375776e-02 1.837994832519529664e+00 1.224240784179685848e+00 1.923984018554677211e-01 6.591189084057447189e+00 1.295320665611142008e+00 2.501341084624008726e+00 4.230973435150637840e+00
1.038957038574219949e+00 2.667938520507812106e-01 1.169878369140622820e-02 1.821351669433592502e+00 1.245751156738279741e+00 1.806818706054678092e-01 6.331274752585528631e+00 1.294110782117369185e+00 2.493573481221305954e+00 4.238896704108126023e+00
