r_sep02_median L Teff r_avg10_median dnu02_median r_avg01_median Fe/H Dnu0_median
3.366375858949741118e-01 5.326594002195420008e-02 4.570582373244440333e-02 6.946648864817395186e-02 7.609000349046340927e-02 2.765856048769415598e-01 1.051740232613759402e-01 3.707453007367238901e-02
3.090291463824689638e-02 1.435161143788631355e-01 3.419468638382107406e-02 3.417279919548919104e-02 3.440983801890373783e-02 6.593047372724895050e-01 2.638058583768283782e-02 3.711832427450356686e-02
5.132667003649719201e-02 4.455002774160134182e-02 4.108416534054089991e-02 7.058663072818914530e-02 1.480458797849722175e-02 7.186621716548131644e-01 2.942785535493793250e-02 2.955789116492299820e-02
7.485164554518003444e-02 5.718557146320846912e-02 1.394817799102447131e-01 1.775685749952811768e-02 1.098179422020943291e-01 5.091081889410028483e-01 6.553383721063729683e-02 2.626417722810417410e-02
4.301808056571101296e-02 6.581496125891432569e-02 3.612550011492082075e-02 6.825202586229593693e-02 2.756775603211214509e-02 6.946407285810698440e-01 2.549642062620114877e-02 3.908452695877466521e-02
2.754036416774787929e-02 9.409840279769340898e-02 3.438195931358552226e-02 3.408624375857078476e-02 2.447924375333673103e-02 7.177077465685108848e-01 4.454311928566467155e-02 2.316292035488997855e-02
7.930351105253066746e-02 1.086783532439416222e-01 3.754398257745111822e-02 2.258431552905184464e-02 1.951740677872458585e-02 5.033574706388876940e-01 1.857758001548910909e-01 4.323916002452134894e-02
3.529011386843913106e-02 1.723489527738121807e-01 5.651658909039546791e-02 1.526854088320913141e-02 1.097493640811359195e-01 5.453251833577673624e-01 3.538199619281547081e-02 3.011925975242545073e-02
2.359367718853755402e-01 6.108968174466346962e-02 3.199934357411690633e-02 5.176794778001795466e-02 1.167197401783654637e-01 4.304394793185950530e-01 3.715843613411325130e-02 3.488859938475229877e-02
3.450270439049400034e-02 1.062321803763610489e-01 7.662153428547725798e-02 3.546005959851881995e-02 4.539132317748646034e-02 6.428090286613566962e-01 2.794611316104515103e-02 3.103705634926067630e-02
5.584210739688251490e-02 2.098770798398510995e-01 3.721834985813316649e-02 1.704174290415715054e-02 6.893717243543939777e-02 5.236775675543964281e-01 5.300555766424808884e-02 3.440042234689204975e-02
4.568387099964869857e-02 7.807853584612003961e-02 3.479417478710673806e-02 3.149299526413352340e-02 1.961388630174681555e-02 7.169978651889603594e-01 3.043322811023422073e-02 4.290544350204963941e-02
3.262945616321525494e-02 9.948749876400245218e-02 3.773115469815210843e-02 2.883518864736962437e-02 1.501521750333071302e-02 6.000011548973740449e-01 4.264682298474382904e-02 1.436535063418121483e-01
7.205322228129934503e-02 8.031172642214616519e-02 3.422184374382634259e-02 4.828215216137202864e-02 1.427748098015023392e-02 6.661919938546866371e-01 2.731139476760253287e-02 5.735018578891671465e-02
4.243819412584350081e-02 1.693529047265672771e-01 3.000793082329733866e-02 3.597632838667152999e-02 2.219516951602692675e-02 6.388398827537072888e-01 2.796526745871654590e-02 3.322432220916955031e-02
3.378927510165564696e-01 9.569103469032295972e-02 3.770306548674026009e-02 2.888730399938181648e-02 2.685920937086761634e-02 4.130869053818879699e-01 2.453890735341526796e-02 3.534082270082773009e-02
4.034058719976851837e-02 6.119170154250968413e-02 4.729030553561142797e-02 3.891981693077591065e-02 2.038779107385968459e-02 7.201218776916912256e-01 3.803962561446328633e-02 3.370829441132024845e-02
3.707220290040055821e-02 7.104938290030861359e-02 5.074289212861259057e-02 3.816045289192902118e-02 3.364372005267868976e-02 6.996237327487565549e-01 2.295000447620769088e-02 4.675761190110627047e-02
3.453689270084255719e-02 8.815392481197076302e-02 9.026537869280501503e-02 3.118535908419716243e-02 1.203868338245301511e-01 5.737505952790223906e-01 2.251657496922662705e-02 3.920444063740542023e-02
2.309012032608162013e-01 1.035354774158748214e-01 3.241247547062774820e-02 2.888971531314006233e-02 3.136372114059302052e-02 5.191738941729562296e-01 3.474322902647005579e-02 1.898028419952183313e-02
3.751701793780649052e-01 1.010312357658637444e-01 3.570506715758261368e-02 1.508706049406442935e-02 1.345920071667120188e-01 2.243018998494513139e-01 2.551502568702602655e-02 8.859752450123493939e-02
3.890108848862372515e-01 6.745059505657195753e-02 6.592020696855903361e-02 2.801564658362081656e-02 1.324866743963351301e-01 2.338347395068328394e-01 3.933346074871031661e-02 4.394779185313266862e-02
4.242845037169980932e-02 8.953020613327808408e-02 3.391520914515028240e-02 4.231772741922473768e-02 2.231162546164802696e-02 7.089998988163505045e-01 2.064724176973270139e-02 3.984964088291593348e-02
1.038328747313603667e-01 2.147323599139611960e-01 2.815901734236033252e-02 1.432141828013348654e-02 3.197876472803952430e-02 3.510281966243008478e-01 2.363080043590305157e-01 1.963936402081369395e-02
2.028154949333966228e-01 3.385000674700151535e-01 3.302479731127478529e-02 1.817430472867903948e-02 1.163895599445121248e-01 1.619570645053260982e-01 5.761293563309866084e-02 7.152577547369744215e-02
2.273425661478171711e-01 8.913240218709619911e-02 3.717547385489027023e-02 4.211095808911769628e-02 5.647298195812319732e-02 4.820385317584984786e-01 1.771009663312466537e-02 4.801698937133230122e-02
6.206586421836442907e-02 6.272650728240954099e-02 3.528118271403982847e-02 5.348992216032686514e-02 1.876740787565719937e-02 6.863038535084667879e-01 2.470405437039547777e-02 5.666120787033983308e-02
3.909729639623833741e-02 2.369958112992832933e-01 3.473862461315888051e-02 1.672276929300638842e-02 2.439331838955479184e-02 5.831380682258143766e-01 3.735123864896960216e-02 2.756287313397437835e-02
3.958540817955505386e-02 2.022672770529127528e-01 4.315053192982852559e-02 1.567850673612771958e-02 7.734354281414791699e-02 2.755584305932144984e-01 3.226967935100529816e-01 2.371950918416061704e-02
1.236068156982110394e-01 4.492833107654058133e-02 2.497319573649679492e-01 6.440545615420130432e-02 1.472636312078275111e-01 1.245938953949374262e-01 2.159200702852056841e-01 2.954984281810846963e-02
4.068844555844296218e-02 9.841315860174618124e-02 3.904887659700684993e-02 3.127165479534062265e-02 3.124194564335120577e-02 6.947544790443509477e-01 4.075151126936118334e-02 2.382992849040019290e-02
3.273818197472023322e-02 1.396458508992607928e-01 2.983162247129508143e-02 2.811524416434032364e-02 2.726104822675953776e-02 6.503143217090415762e-01 2.942361864868156887e-02 6.267011190590082714e-02
3.557679823575346512e-02 7.207056479535074722e-02 6.531533126281219293e-02 2.594927748810323814e-02 3.951314650846097370e-02 7.091838221653583574e-01 2.024457638403154638e-02 3.214648316012945484e-02
3.326067907244485700e-02 2.605653976573787944e-01 2.975028259590144220e-02 3.146497113720330557e-02 2.011378462914953716e-02 5.440693725443420670e-01 3.308226685392284122e-02 4.769324550965721443e-02
8.943666122390532547e-02 3.273285206387995250e-01 2.804463244619867512e-02 1.237908122236250699e-02 8.679662567833602849e-02 3.952042831526755839e-01 4.347684818424493031e-02 1.733334745347749062e-02
3.725243712299472487e-02 7.355515402594277330e-02 3.954596810324626649e-02 4.303134485481759086e-02 1.636046019014701647e-02 7.258959944530551933e-01 3.910781863036065509e-02 2.525082261943582818e-02
9.084676832749838393e-02 6.681490383482785456e-02 3.700620204787095913e-02 4.072441694931125400e-02 4.313093950665410070e-02 6.286826208323610388e-01 3.600155871248900824e-02 5.679258978898742843e-02
7.544889825939864181e-02 1.125858711584909189e-01 3.181199433277974442e-02 5.563264273288230644e-02 1.686634859402801057e-02 4.534124934107156002e-01 2.120703215397151120e-01 4.217142997198967957e-02
4.448861082842471559e-02 3.007411242762190184e-01 4.030595749352056112e-02 1.548963029116689517e-02 7.155496409831631210e-02 4.612774640702962947e-01 3.833190816144600721e-02 2.781034078061035350e-02
4.193477168012518103e-02 1.973853095815207015e-01 2.927795399340022559e-02 2.034475785574430332e-02 8.549072637969498678e-02 3.594880412100193157e-01 3.075602047632760780e-02 2.353224188231678171e-01
2.560868617408932346e-01 6.704309259173547864e-02 2.893886353370281675e-02 8.513417406150540490e-02 5.168432500450659273e-02 4.412214568325296127e-01 2.704739037181140907e-02 4.284383586331537430e-02
3.729234490737265428e-02 9.463122543959426314e-02 3.500631424911516271e-02 2.425858370470215450e-02 2.438753581413998298e-02 7.141933687955206445e-01 2.291455322159791086e-02 4.731607386795720627e-02
4.297932476560686887e-02 7.352095942359436476e-02 6.301748009667036687e-02 4.168089341568977091e-02 1.674968826644650244e-02 7.024590474146326091e-01 2.207925333382895414e-02 3.751335328353045534e-02
2.990710502304698426e-02 4.047668655138724203e-01 2.974422698156719072e-02 6.535367228733393596e-02 1.534322510786536031e-01 1.816688698398447599e-01 1.039296245508645744e-01 3.119738472481662500e-02
2.190416262175465811e-01 7.669628395882570338e-02 7.811925420014191601e-02 2.492875179077526024e-02 4.344682211147950224e-02 2.110545777208210072e-01 2.038693213548107841e-01 1.428433626455992977e-01
3.731714759681826338e-02 6.341702430919775313e-02 3.067577066582403283e-02 3.627090566846601083e-02 4.020279757668711318e-02 7.202100321519261383e-01 4.414129827961735253e-02 2.776502375146334273e-02
8.180973946437787581e-02 6.431971874756066410e-02 2.345618779208454019e-01 2.085435986141622247e-02 3.993541418153188222e-02 4.041970421136099056e-01 1.203787249250036079e-01 3.394312278565451285e-02
4.425487711006016733e-02 1.221555334709817087e-01 4.054391937429637632e-02 2.258147171352813815e-02 2.440437135539962055e-02 6.747452544344609837e-01 4.256200181509374458e-02 2.875257072617917742e-02
2.837162141517189304e-02 1.123668148618993390e-01 4.172525991993807776e-02 1.981518446013104395e-02 2.957876593856873307e-02 6.985628613961435418e-01 3.515729826241063838e-02 3.442219374573665669e-02
3.344899471837824850e-02 8.467330821559861109e-02 4.875373555917157653e-02 3.980868903479123366e-02 2.139374350570694486e-02 6.945868831169278446e-01 4.020124813629136207e-02 3.713339771313431403e-02
4.334781821725300355e-02 8.187310575585925176e-02 3.113536600788434708e-02 4.991030235395917808e-02 5.442857119184184994e-02 6.729414864705807187e-01 2.480751975508328419e-02 4.155583024753829735e-02
5.560152159005633810e-02 7.956697607599913513e-02 5.009537404761611745e-02 4.038467962970301861e-02 3.033739811024692076e-02 6.776737991801665695e-01 3.255583760873364402e-02 3.378441375747838482e-02
2.983849506381939728e-02 1.287677207603976359e-01 3.349389364357291399e-02 3.636776954178241872e-02 2.136122873319695400e-02 6.759356041495814260e-01 5.223496712878252651e-02 2.200032097886673796e-02
1.981770138947650528e-01 6.494861348027704262e-02 4.040424297903682377e-02 4.544463015343699203e-02 3.969009160727555302e-02 5.449693327125871845e-01 2.810957066113872402e-02 3.825650451148262382e-02
2.994818816257094340e-01 1.025145594065761667e-01 5.101173837482177176e-02 2.448858857854775001e-02 3.866325678332371146e-02 3.948945146079799740e-01 2.779379483876124116e-02 6.115166578427985028e-02
4.862363977052230196e-02 1.366750096905136602e-01 4.527495938245047064e-02 1.611692975982696382e-02 2.229465772037219837e-02 6.618825265111816236e-01 2.168594095061908769e-02 4.744633621451360000e-02
6.795283785355926698e-02 5.742767239064312801e-02 3.546147710183133323e-02 1.300850036577727298e-01 1.621580159834675738e-01 3.375899014521496211e-01 3.276047008098143670e-02 1.765646214795949243e-01
2.025086441895629086e-01 9.862669501772416969e-02 3.127283053054559503e-02 3.540428461171574170e-02 1.787025325426101763e-02 5.461894602253657416e-01 2.308001997965974245e-02 4.504781219116502783e-02
3.567682640775712843e-02 9.359510307155739783e-02 4.214501565636736419e-02 2.570187621877794565e-02 2.660447936639522004e-02 7.152586820432026427e-01 2.409196145635011596e-02 3.692605577959221647e-02
8.210184975157475140e-02 6.410966207817136997e-02 3.654035713319039869e-02 6.206312612289131142e-02 3.799101309109276930e-02 6.504031033288976138e-01 2.903241772361613710e-02 3.775847077056568996e-02
2.759604834417264674e-02 9.846625249164951688e-02 3.930848258128511602e-02 2.354964250298995088e-02 3.665947420301618465e-02 7.198637211660906532e-01 3.039828654588744988e-02 2.415809216490842626e-02
3.355741825200148770e-02 1.478583241082138677e-01 3.870046167639644430e-02 2.068005873809958609e-02 1.255019276277373995e-02 6.802877238446015662e-01 3.441809580397305751e-02 3.194772481394030084e-02
6.636235725340057512e-02 6.268342243045069151e-02 4.628535541810429449e-02 2.288121981301891386e-02 2.741179177080089319e-02 7.073330406950179006e-01 2.365566974800212621e-02 4.338714287120468832e-02
8.152925560496075696e-02 9.621965067149677864e-02 3.892329388218348368e-02 2.850636979287273637e-02 1.076278932624692534e-02 6.791083065167022870e-01 2.647983365563298316e-02 3.847050054990408530e-02
6.573861352132061298e-02 1.110538334022175694e-01 8.977101455406784336e-02 2.459877649122430010e-02 1.807795139616990079e-02 4.105381069079221401e-01 2.627769489525568769e-01 1.744475477452079454e-02
3.653130040640895082e-02 8.746502760052124459e-02 2.227581014117011871e-01 3.132242630717776977e-02 2.100257884269058142e-02 5.219117279752674143e-01 4.519027770327612575e-02 3.381855975295679911e-02
3.520338972182164849e-01 7.668006837958742106e-02 3.895744066998347438e-02 5.087841663493281735e-02 2.435178452207730285e-02 3.716346362623486055e-01 3.663212092865944514e-02 4.883163538419444533e-02
3.478017769349481259e-02 6.865157052529599624e-02 5.434989902778546850e-02 5.200495861157217875e-02 2.389754059186836518e-02 5.899245465099717256e-01 3.908436030335665085e-02 1.373069467366548613e-01
3.732081274884468253e-02 9.174570252555852568e-02 4.408169971565505801e-02 3.845033122847815732e-02 1.752880994683390231e-02 7.131044872963874237e-01 2.645545169701437466e-02 3.131270484122797987e-02
2.069160728524109816e-01 1.342841350645582743e-01 2.977494845885049132e-02 1.278277913400521597e-02 1.297019988957178738e-01 1.659103634871847976e-01 2.326813448087302130e-02 2.973615676263994256e-01
6.830995777302630023e-02 1.461292302954308453e-01 4.083301619232705681e-02 1.038260284264940631e-01 2.179610766691860435e-01 3.560887568173697337e-01 3.544664419983913073e-02 3.140528962632674337e-02
8.433047413783356649e-02 6.579237630770398693e-02 5.312576390086864303e-02 8.095886733646384670e-02 9.591844515062421250e-02 5.603079413019269595e-01 3.256271343642164889e-02 2.700341842815716722e-02
4.265764017627427657e-02 8.280132185305166814e-02 2.955129410528943915e-02 4.179910876621800025e-02 2.022474249019642553e-02 7.214811862825538658e-01 2.199574887709845883e-02 3.948895744931789353e-02
1.019754836057768926e-01 1.506472987605662339e-01 3.228769572870113930e-02 4.167209308118244304e-02 1.977236050032444778e-02 3.925014726215924066e-01 3.684796737179670684e-02 2.242956283300598097e-01
4.676044550843130171e-02 7.672956054440645268e-02 3.620351815452588912e-02 4.234957478834650013e-02 1.260139268011488747e-02 7.283300374067324112e-01 2.900486099988913019e-02 2.802060991755348299e-02
3.552704495422275704e-02 6.787729715333960800e-02 3.596980906825889002e-02 6.424615477105283246e-02 3.922441135974051585e-02 6.740029347825065020e-01 3.875143529239027246e-02 4.440091261848858745e-02
1.755941143404649296e-01 1.557486414639383809e-01 3.261990322415835725e-02 4.228558033769921898e-02 3.518422449567492477e-02 4.942395956095663734e-01 3.617047016130178760e-02 2.815747036719601012e-02
2.390893877169970871e-01 6.229800749850009783e-02 3.893548700223063708e-02 3.796557202621560212e-02 6.272338983222326692e-02 4.821745865630044925e-01 3.738309346208146949e-02 3.943047589874730530e-02
3.558981835230991958e-02 3.027691444013081434e-01 6.270146421463948516e-02 3.317147707955446501e-02 7.042998155984664388e-02 4.266886357391225237e-01 2.111020542442672981e-02 4.753927322879217265e-02
1.712469784924161298e-01 1.438266244914697123e-01 2.611252788089882607e-02 1.956175091201575386e-02 1.427066039729261819e-02 4.141646359141838984e-01 2.683368209884356634e-02 1.839831398128794204e-01
