Teff L log_g Fe/H radius Dnu0_median dnu02_median r_sep02_median r_avg01_median dnu13_median r_sep13_median r_avg10_median
1.799795658638850826e-01 6.823755006790561961e-02 1.912937677354939470e-02 1.008533516605049501e-01 3.403491509440146473e-02 7.144556764308336583e-02 3.717351548280745099e-02 5.064812444837595018e-02 3.221979339027127714e-02 1.498584096473594592e-02 3.663837061897806113e-01 2.490869242069887121e-02
7.705857064321915140e-02 1.700169572126277173e-01 1.939538284451195610e-02 9.502595381802089736e-02 1.694302031453723961e-02 8.991538074211259668e-02 2.456889255362830135e-02 2.202636076652099428e-01 3.871032266741267908e-02 5.969028316864793959e-02 1.679012209377137022e-01 2.051040743235770653e-02
5.867264399105905776e-02 1.119902171604075375e-01 1.724997823657217766e-02 9.415470473758796865e-02 1.117718704526301648e-01 4.987003251585144653e-02 1.128913868584205671e-01 1.341857406554851917e-01 2.771227752146272066e-02 8.787496334597116876e-02 5.832323629273269971e-02 1.353029482318190702e-01
5.493488831763612690e-02 7.260037515315019563e-02 1.987941690182342888e-02 9.969192768708610985e-02 4.086355175723578592e-02 3.000245872064774208e-02 2.635241877182052314e-02 4.969955153518089142e-01 1.497124262285200354e-02 1.305738888320474335e-02 1.115799659868946941e-01 1.907084984583980874e-02
6.218988400274910733e-02 6.342843684788826430e-02 2.429530411531191300e-02 9.775299326360098462e-02 3.164788618308283369e-02 2.324213710762586954e-02 2.096592184289324326e-02 4.342102916723140915e-02 2.712976104398949137e-02 3.377068868659218598e-02 5.035878621220687412e-01 6.856809561696580735e-02
2.230367840000261892e-01 1.483050510171852465e-01 2.179023772803830722e-02 1.068997322742017142e-01 1.991007704087482261e-02 1.851231920160912453e-02 1.001197655081676186e-01 1.375902828909903175e-01 2.703325535236094160e-02 3.723707126018222652e-02 1.333016639427693772e-01 2.626375978359419064e-02
3.293520310676854579e-01 4.756152151659042565e-02 1.882878920163617506e-02 1.135583427857961847e-01 3.786626944839363573e-02 9.373041328953149454e-02 8.551774807707678006e-02 3.442982203210648989e-02 2.278191228638111465e-02 2.537470552856582046e-02 1.617342588089967781e-01 2.926418595723983412e-02
6.641754858927312322e-02 5.781351262553632159e-02 3.730076761134135110e-02 9.015281755350938730e-02 2.830556907295113736e-02 4.447551833697326734e-02 1.343981226771135892e-02 5.438403125583392006e-01 2.005416418087864125e-02 1.336557136333237084e-02 6.494258783431956783e-02 1.989181800583433163e-02
3.269716229426146148e-01 4.360113509619771566e-02 2.327300719068238835e-02 1.199600947659392736e-01 3.251633729690824731e-02 1.861481985669620476e-02 7.296270596917969753e-02 7.986738470650188437e-02 3.540217053044430323e-02 3.742809591443101852e-02 1.797971865721733342e-01 2.960543915823126218e-02
1.121262413207760045e-01 5.571477237289605700e-02 2.247810664204029710e-02 1.029657696422722618e-01 1.060729063623616769e-01 1.078763951201171592e-02 2.590703287106880040e-02 4.135742219529366936e-01 1.685639194621357806e-02 2.859738217174121258e-02 7.974960070892454789e-02 2.516993449675731034e-02
3.201261511069500854e-01 6.188165183656266916e-02 1.918765657956030685e-02 1.191960737671781539e-01 2.974122844995322548e-02 1.732768913058559124e-02 6.783135697830633415e-02 4.276537102774928545e-02 2.895917480153569271e-02 1.159407455734163123e-01 1.619140723265388437e-01 1.512882842166335048e-02
5.725331855013692656e-02 4.989237859587182522e-02 2.610559932460354213e-02 9.273161951652993118e-02 1.414105548339572582e-01 1.668064935238400964e-02 7.535729297179270814e-02 5.684745007730373362e-02 2.299601273395449064e-02 6.684805496655388084e-03 4.245190652433292189e-01 2.952125330348095295e-02
7.667761703288833441e-02 7.154522447677340302e-02 2.232811927056397791e-02 8.877097100272555996e-02 1.755830811183231310e-01 2.737079104309461317e-02 2.560760745184319925e-02 5.691915083392341118e-02 4.809035488994246876e-02 1.688188808203305302e-01 2.095975437500306460e-01 2.869065830956070429e-02
5.730640926742864433e-02 8.865135458589271100e-02 1.658880708445589769e-02 9.730293134221160156e-02 4.191988709644367539e-02 1.551400338807765698e-02 4.038783766427253563e-02 5.172639846467729230e-01 3.842578758425915092e-02 8.430336421036783642e-03 5.726264232189766379e-02 2.094601859725057566e-02
2.289075656943925230e-01 1.158831767020857412e-01 1.575016032965824778e-02 1.005914992845439726e-01 3.949695537402238971e-02 2.817542675930649609e-02 2.604137683948496915e-02 8.164378793347477903e-02 2.124198137757312421e-01 5.660001281821723518e-02 7.227508349369948792e-02 2.221514099538300993e-02
2.683526557526704770e-01 5.358432363799372350e-02 2.196581381002896127e-02 1.002547479265665786e-01 4.071602190180757808e-02 7.847510406688706919e-02 2.885537166047468308e-02 3.540512343007413271e-02 2.833447109886879853e-02 3.223403404077936074e-02 2.807274916979726198e-01 3.109484097587600013e-02
6.944252814802555351e-02 1.356722947327849427e-01 2.015644850614148678e-02 9.799013343453764902e-02 3.149408050240311285e-02 2.124341422139104651e-02 1.522070318334201033e-02 6.375993458542596193e-02 2.476083068574544757e-02 1.664714892038908142e-02 4.797049535188036007e-01 2.390752956101017609e-02
8.243759479093847042e-02 9.128390699866954783e-02 1.882327772555867501e-02 9.935547642860227679e-02 8.710670556343316773e-02 2.413446362639859108e-02 1.251136167769973523e-02 5.983735895615167888e-02 9.017721741302088534e-02 2.265211221577353995e-02 3.947667653626084072e-01 1.691375924114510432e-02
7.979661378953224748e-02 5.440033161582256971e-02 1.535349337058060371e-02 1.005398711725431909e-01 8.565578711765030329e-02 1.565016614074501641e-02 4.966997451241205591e-02 4.264645533131045663e-01 1.626065084074374001e-02 2.108535146357357754e-02 8.593024206660498931e-02 4.919296459668714289e-02
6.274164720248286142e-02 2.467504091780172437e-01 2.913374748566895100e-02 1.033784742714061455e-01 2.296332404990601012e-02 3.622691678124447673e-02 1.211464569415553610e-01 7.856536229741079014e-02 3.233492379448614507e-02 1.239351956263495640e-02 2.297815481292099504e-01 2.458367030597713790e-02
9.122170693322255441e-02 7.053951388709610304e-02 1.447924781583579193e-02 1.034695900497784177e-01 1.463729202141242913e-01 1.490350820725116487e-01 1.168109821500354084e-01 1.897054648809123056e-01 1.712188793717748028e-02 1.985081856815982398e-02 6.041382470421201301e-02 2.097896078693423441e-02
1.099214024514752197e-01 1.043772561391650006e-01 1.314797478367725481e-02 9.914975091521678607e-02 9.246376166013710318e-02 2.164502590334903970e-02 2.335218990117432503e-02 2.271084503071316429e-01 2.174899076903873477e-02 1.408965129693641460e-01 1.042336470807453674e-01 4.195503711952529996e-02
6.932498977517848049e-02 3.986426655600133762e-02 1.553905781792230649e-02 1.150235783854586802e-01 1.344891586312817466e-01 1.035480342746345449e-02 1.460569409668688139e-02 5.689989118620823738e-02 1.551177059030449217e-02 5.794925143934590017e-02 4.471174598438273362e-01 2.332007825032101841e-02
2.907650041930341933e-01 1.731339549866584282e-01 2.162639069618654125e-02 1.034281686447172111e-01 2.940046909204003384e-02 6.791183046255089284e-03 1.287437009987048298e-01 1.136829795052287512e-01 3.627788917745917996e-02 2.481312547168921037e-02 5.631144274556654228e-02 1.502569144246005718e-02
5.969841128436057659e-02 1.260676830848968810e-01 2.835861127686780531e-02 1.236991157339921155e-01 2.657444635852058978e-02 1.897470370498793857e-02 8.141331453615925640e-02 3.615784504311625458e-01 2.574885861359104550e-02 4.546407529223660954e-02 8.042303579773549260e-02 2.199929388548918160e-02
7.055545341741192855e-02 8.975031241855574438e-02 4.102683605715654047e-02 9.370015460793107431e-02 3.182301073574474171e-02 8.398129035637326434e-02 7.736350685700828234e-02 7.033327222223061115e-02 2.123855709776796899e-02 1.122213709149613992e-01 1.966309389909262351e-01 1.113752963239322269e-01
3.442210786316855509e-01 5.775854112273764301e-02 1.853571291931369741e-02 1.131862631934724694e-01 3.174480051847715367e-02 2.388102820363718556e-02 2.661766552986177814e-02 5.484797516815165253e-02 3.686826922758820735e-02 1.604390806016388060e-01 9.605374858140192096e-02 3.584583630203386218e-02
2.882853738626570683e-01 7.544484374272544813e-02 5.637495489053562236e-02 1.115164756982051780e-01 3.675423541737395106e-02 6.034956937989446879e-02 7.951475223724627228e-02 5.966072876699979322e-02 4.241707341132858189e-02 8.263029441057830049e-02 8.371141159868027148e-02 2.334028658377513415e-02
4.684909561665093897e-02 3.513627242648728610e-01 1.867898839035040531e-02 1.078241430256414862e-01 2.375801732662106633e-02 1.100420096311403861e-02 1.456176200890874593e-02 1.211868258963399586e-01 2.519701900419939189e-02 1.495746250607121464e-01 1.057109019849965803e-01 2.429169645759237869e-02
3.172331055614588391e-01 5.310160874514571749e-02 1.368852086104668797e-02 1.124082511532683154e-01 3.728149971998953593e-02 3.535032676525676210e-02 1.112027110919759920e-01 1.332430968311829889e-01 3.140270763882471727e-02 1.397015038180403172e-02 1.191949719978113026e-01 2.192304925223513903e-02
1.385765445621037761e-01 9.475548372459847990e-02 1.523096699742393541e-02 1.050529757980179085e-01 2.799363865167788235e-01 2.067211174321226946e-02 1.042011114473585104e-01 7.210373585094463633e-02 3.393836541982052368e-02 3.295213493948691980e-02 8.806443281478421037e-02 1.451575018547007767e-02
2.590218879067668345e-01 5.331349629894652914e-02 1.544959514469686560e-02 1.131394739547457867e-01 6.630141180870458006e-02 1.889300113845738052e-02 2.419566321783037793e-02 2.846981183752406858e-02 3.000864606045240690e-02 6.087010191816093901e-02 3.043923953665627624e-01 2.594451534715151719e-02
2.670731254355453999e-01 6.890434863743848115e-02 4.106948436551585008e-02 1.015110518376020066e-01 4.103547764584076357e-02 1.860475166982607925e-02 1.694577312028374555e-02 6.374750749091903645e-02 1.899720714577585873e-02 3.703469759094259184e-02 1.728921205809984540e-01 1.521844544793116427e-01
6.204088452096599704e-02 5.095505099987645420e-02 1.656610048897161694e-02 9.441458147327475015e-02 9.915712642479748706e-02 2.299676502460230518e-02 2.181315704007039113e-02 5.789924255985796214e-02 3.449970574398777967e-02 1.726516923992436545e-02 4.958871242121660750e-01 2.650509227150491323e-02
2.635762348396208377e-01 4.597471168218714849e-02 4.439970654326818450e-02 1.113477075204966499e-01 5.201957612016638172e-02 3.847222978917332753e-02 4.110039072479270555e-02 1.565475215209571336e-01 3.648975513645144608e-02 2.726534980438923006e-02 1.621138965526257858e-01 2.069291976587129059e-02
1.642629696666537686e-01 4.627480801812620947e-02 2.285448350591277530e-02 1.041155258174516068e-01 4.866039040241869340e-02 8.874861301356876120e-02 1.833990407919783988e-02 4.336966095997848991e-02 2.483057450714672154e-02 1.364771917651795216e-02 4.067167337848110464e-01 1.817861706821619072e-02
7.316518199371110920e-02 8.520008674590828779e-02 2.437590321550578767e-02 1.494384762717162751e-01 1.710286374860963202e-02 5.267828144185837669e-02 2.550776578341085524e-02 5.605757421938621643e-02 6.348523652719779975e-02 3.554171465841342997e-02 3.895803834019704870e-01 2.786653199231182640e-02
7.007551950140174235e-02 5.043071969329594728e-02 2.194756246470322067e-02 1.269259381679518628e-01 6.433865175122729929e-02 2.065898762845313000e-02 2.341812525884731308e-02 5.104109708572548421e-01 2.590842724999853353e-02 1.222334375628887117e-02 5.465538046337126143e-02 1.900637320720589135e-02
3.247529406953644782e-01 7.806873711703986307e-02 1.476050508400051503e-02 1.229738858224913717e-01 3.459717908516421470e-02 1.657035203390929551e-02 1.588072394556859848e-02 5.832525388171200253e-02 2.333507183610361926e-02 5.991802213953613399e-02 2.262665420259089843e-01 2.455078633320085732e-02
2.854907991137032308e-01 5.119436278390824407e-02 2.936863574007142486e-02 1.138717350748097851e-01 5.064441716504011759e-02 3.553418528019964412e-02 1.131627908120301923e-01 3.935261387655795279e-02 2.091093018542576967e-02 2.681761655908936060e-02 2.038664129969188499e-01 2.978550041224544559e-02
1.922203777437080652e-01 6.267486387986716256e-02 1.821963033541827010e-02 1.068252528433166898e-01 1.234602856919075203e-01 1.152709236446200838e-02 6.766041007183533351e-02 9.930663049779617224e-02 2.741739239151103416e-02 1.172242040687151293e-01 1.455632939129508363e-01 2.790056619851182321e-02
3.318089136217393098e-01 6.000757523091859030e-02 1.423613333241804425e-02 1.165737074909033583e-01 3.176322405114692660e-02 8.722747290214589999e-02 4.301443985585810120e-02 7.216089079072061929e-02 7.891766501759031605e-02 5.952377978977322487e-02 8.752845736630228413e-02 1.723774055048328535e-02
5.836423185037446781e-02 5.005426097229318666e-02 7.045711333208989902e-02 1.025232314461468758e-01 6.222079120772271155e-02 2.810273889030037026e-02 1.571638650393978459e-02 6.481436265037020250e-02 2.245137225436764569e-02 1.432847451458115276e-02 4.930849639594092615e-01 1.788207241840441414e-02
7.496119345219764973e-02 3.911236144684206162e-02 2.030897974375036122e-02 9.100205012102118018e-02 1.205213300409481714e-01 1.482246448357690816e-02 1.353565790683247325e-02 3.913137610788013782e-02 2.011135961091395710e-02 1.434990642198518372e-02 5.199728654596609267e-01 3.217045520439094225e-02
5.659558409195282469e-02 5.514648481207183595e-02 2.039858868880160131e-02 9.966921975095729969e-02 2.521138262227771293e-02 7.349279833158932351e-02 3.670030772232374394e-02 5.479418276450795378e-02 4.208222980248552125e-02 8.618200301977503239e-03 5.041402820668399176e-01 2.315073904421483669e-02
6.051585651377468927e-02 4.810009209268045760e-02 1.929387450660846604e-02 1.097165414427315328e-01 2.298146480333596725e-02 1.280463810848048167e-01 1.826596129273424032e-02 3.475733192525806703e-02 4.475615644428555806e-02 1.322797508581090124e-02 4.807982150497490115e-01 1.954014975822633560e-02
1.163116880778870960e-01 1.932542588562175256e-01 2.957749285163270569e-02 9.717265835896826687e-02 4.640511331223109992e-02 1.349313627981274175e-02 1.893975930277681796e-02 3.270790984973537263e-02 2.238363218212767458e-01 4.401906970216793585e-02 1.506080627154016971e-01 3.367452887189215094e-02
5.518679425857132143e-02 8.177795667261709978e-02 2.209822560843460390e-02 9.511447034132050615e-02 5.237544720183758690e-02 1.462717518434437404e-02 1.740341601863332893e-02 6.560386447639036944e-02 2.301209770176769129e-02 1.574184041423066019e-02 5.263729970472424968e-01 3.068571507460993511e-02
1.681174645861789607e-01 2.272261650861353843e-01 2.368875549658969529e-02 1.017134429664348083e-01 1.626348416699586671e-02 7.096524882735451463e-03 2.408474165324962085e-02 4.718934151118420878e-02 3.278605710500289566e-02 1.745794348839125459e-02 2.087003386584360687e-01 1.256757403986658306e-01
3.246496073486597189e-01 5.500111342589063257e-02 2.230787117840674072e-02 1.107810202878530409e-01 4.504286983288230406e-02 1.910858650907843598e-02 1.702421995940739743e-02 1.789152724993997301e-01 2.464466601319414280e-02 7.781386782962788906e-02 1.024517750728508036e-01 2.225913004274902504e-02
2.577728595734103956e-01 5.176615428049906320e-02 1.598124084078223969e-02 1.057108780653354674e-01 9.614244159979391802e-02 1.113923861231570257e-02 2.313149297497806706e-02 5.393055384673093450e-02 3.168576790712939600e-02 2.430152634965854763e-01 7.367077645911836170e-02 3.605333234332103176e-02
2.419775522684228797e-01 5.596371980887444864e-02 3.423393680769329372e-02 9.928884657635979327e-02 6.167947911692454876e-02 1.302994952024588149e-01 9.048586648561038337e-02 9.770008468212852681e-02 2.541538975106642090e-02 1.082704587056233618e-02 1.314773308191689027e-01 2.065125261072979501e-02
5.324124674739776769e-02 2.394993340498771661e-01 3.042262414482948749e-02 9.260360822891625099e-02 3.758734964206644769e-02 1.372868576673042657e-02 2.222964117649639873e-02 4.029317415686204940e-01 3.317959001475583730e-02 1.309174448626805772e-02 3.101265298036379875e-02 3.047178119367794508e-02
1.520951504706349877e-01 1.942378365170297494e-01 2.611257500365053025e-02 1.533243776943358505e-01 2.292681715153652156e-02 1.394895203354274034e-02 1.732803554848793073e-02 1.255055523058375422e-01 2.051868890856197933e-02 7.176399018785037387e-02 1.440304720872100930e-01 5.820755209132170982e-02
